DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Alajuela          ,20101,157,21,21,42,4,1,3,0,0,0,0,0,0,0,0,0,38,20,18,4,1,3,0,0,0,0,0,0,0,0,0,0,4,1,3,42,1.025641025,34,14,20,8,7,1,7,6,1,0,0,0,1,1,0,1,1,0,2,1,1,1,1,0,0,0,0,42,1.376936316,4,1,3,10,5,5,28,15,13,14,6,8,42,2.666666666,0,0,0,18,12,6,21,8,13,0.0,104.7602,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,3,1,1,1,0,0,0,0,0,1,0,0,34.99675665833387,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,43.87648980990946,11.188350131848884,Bajo-medio
Alajuela          ,20101,166,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,11,5,6,2,0,2,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0.344234079,2,1,1,4,1,3,7,3,4,6,2,4,13,1.142857142,0,0,0,4,2,2,8,3,5,0.0,171.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.55480109401138,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,90.85238145958697,25.973955096269673,Alto-medio
Alajuela          ,20101,282,30,33,63,10,4,6,0,0,0,14,7,7,0,0,0,39,19,20,24,11,13,0,0,0,0,0,0,0,0,0,0,24,11,13,63,6.153846153,45,23,22,18,7,11,18,7,11,2,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,63,3.098106712,7,3,4,18,9,9,38,18,20,25,12,13,63,4.761904761,1,0,1,32,18,14,25,10,15,0.396825396,98.8,0,0,0,0,1,1,1,0,0,0,2,0,2,3,3,0,0,0,0,0,1,0,0,0,2,0,1,2,1,0,2,7,2,0,0,0,0,1,0,0,0,0,30.474893500798505,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,48.696065667374086,12.705305791912885,Bajo-medio
Alajuela          ,20101,294,154,157,311,24,9,15,37,18,19,47,25,22,22,12,10,209,104,105,79,39,40,18,8,10,5,3,2,0,0,0,0,102,50,52,311,26.153846153,276,137,139,35,17,18,25,11,14,4,3,1,2,0,2,8,5,3,3,1,2,1,1,0,0,0,0,311,6.024096385,88,50,38,21,12,9,202,92,110,109,62,47,311,20.761904761,1,1,0,120,76,44,119,36,83,0.396825396,95.4666,0,0,0,0,14,6,0,0,0,0,16,0,21,9,3,1,4,4,2,0,2,1,1,0,2,0,1,0,1,1,1,5,1,1,6,1,1,5,0,10,0,0,27.945921545272117,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,85.09308338484769,24.16122300721249,Alto-medio
Alajuela          ,20101,350,20,18,38,0,0,0,4,2,2,0,0,0,1,0,1,33,18,15,5,2,3,0,0,0,0,0,0,0,0,0,0,5,2,3,38,1.282051282,36,18,18,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.344234079,13,8,5,1,0,1,24,12,12,14,8,6,38,2.666666666,0,0,0,20,11,9,7,3,4,0.0,123.8,1,0,0,0,4,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,49.441803829039856,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,57.54524500061544,15.49057426230969,Bajo-medio
Alajuela          ,20101,499,36,45,81,0,0,0,0,0,0,10,7,3,0,0,0,71,29,42,10,7,3,0,0,0,0,0,0,0,0,0,0,10,7,3,81,2.564102564,53,25,28,28,11,17,26,10,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,81,4.819277108,11,5,6,14,4,10,56,27,29,25,9,16,81,4.761904761,2,1,1,33,20,13,37,11,26,0.793650793,98.6993,0,0,0,0,2,2,0,0,0,0,0,0,4,1,4,0,2,2,2,0,0,2,0,0,3,1,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,30.39849478599635,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,47.14791915657193,12.218028553910225,Bajo-medio
Alajuela          ,20101,720,57,68,125,2,1,1,2,1,1,2,1,1,4,2,2,115,52,63,10,5,5,0,0,0,0,0,0,0,0,0,0,10,5,5,125,2.564102564,104,50,54,21,7,14,12,3,9,1,0,1,1,0,1,7,2,5,4,1,3,0,0,0,4,1,3,125,3.614457831,16,6,10,25,8,17,84,43,41,41,14,27,125,7.809523809,2,0,2,59,35,24,49,17,32,0.793650793,87.1614,2,0,0,0,5,3,0,0,0,0,0,0,5,4,3,0,3,3,2,0,0,0,0,0,3,0,3,1,3,1,2,3,3,6,0,0,1,1,0,2,0,0,21.644962198947717,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,40.2371863405233,10.04288377550439,Bajo
Alajuela          ,20101,978,52,67,119,10,7,3,0,0,0,24,15,9,14,2,12,80,34,46,30,12,18,9,6,3,0,0,0,0,0,0,0,39,18,21,119,10.0,90,36,54,29,16,13,23,13,10,6,3,3,0,0,0,5,2,3,1,1,0,1,1,0,2,0,2,119,4.991394148,43,22,21,5,2,3,71,28,43,48,24,24,119,9.142857142,1,1,0,35,21,14,52,11,41,0.396825396,121.8915,0,0,0,0,6,2,0,0,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,3,0,0,3,0,0,6,0,0,47.99386989458191,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,76.3354357251575,21.404764020134326,Medio
Alajuela          ,20101,1167,17,24,41,0,0,0,0,0,0,0,0,0,0,0,0,41,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.0,37,17,20,4,0,4,3,0,3,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,41,0.688468158,3,2,1,10,2,8,28,13,15,13,4,9,41,2.476190476,0,0,0,22,11,11,16,4,12,0.0,97.8142,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,2,5,3,0,2,0,0,0,0,0,0,0,0,29.726990292735294,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,36.70213807131088,8.930231617062748,Bajo
Alajuela          ,20101,1220,12,17,29,0,0,0,0,0,0,0,0,0,0,0,0,29,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,19,7,12,10,5,5,8,5,3,1,0,1,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,29,1.721170395,2,1,1,4,1,3,23,10,13,6,2,4,29,1.142857142,0,0,0,18,9,9,10,3,7,0.0,114.2802,0,0,0,0,0,4,0,0,0,0,1,0,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,42.219356111328175,8.614086313212358,3.4455681235664573,0.0,0.0,0.7031033178132433,0.3649210210091273,48.89387279290376,12.767565344941495,Bajo-medio
