DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
San Rafael        ,21501,432,14,8,6,32.860152465480574,2.7837259100642395,49.74,85.38387837554481,25.13401011992001,Medio
San Rafael        ,21501,569,83,39,44,17.437544056068727,17.558886509635975,33.513,68.50943056570469,18.18368293185447,Bajo-medio
San Rafael        ,21501,688,268,130,138,36.401116280082576,57.17344753747323,35.289,128.86356381755581,43.04262812399618,Alto-medio
San Rafael        ,21501,1028,223,105,118,71.91880665278799,47.53747323340471,31.986,151.4422798861927,52.342456238783306,Alto-medio
San Rafael        ,21501,1065,248,122,126,100.0,52.890792291220556,49.151,202.04179229122056,73.18362216816234,Alto
San Rafael        ,21501,4409,84,37,47,17.50531263385939,17.77301927194861,42.705,77.983331905808,22.085838119579957,Bajo-medio
San Rafael        ,21501,4579,101,34,67,27.260666030445684,21.413276231263385,30.103,78.77694226170908,22.41271409771615,Bajo-medio
San Rafael        ,21501,5640,21,14,7,29.376461803795905,4.282655246252676,39.67,73.32911705004858,20.16883814330697,Bajo-medio
San Rafael        ,21501,6084,21,11,10,31.54936505477351,4.282655246252676,87.226,123.05802030102618,40.65141346623987,Alto-medio
San Rafael        ,21501,7565,116,57,59,29.977990838597563,24.62526766595289,42.014,96.61725850455045,29.760867733534734,Medio
San Rafael        ,21501,8096,37,19,18,29.073648531646114,7.708779443254818,7.739,44.52142797490093,8.303391234426204,Bajo
San Rafael        ,21501,8425,10,6,4,19.864485626960125,1.9271948608137044,49.033,70.82468048777383,19.137298994546615,Bajo-medio
San Rafael        ,21501,8586,229,114,115,31.593136967313868,48.82226980728051,40.429,120.84440677459438,39.73965988176661,Alto-medio
San Rafael        ,21501,9040,54,30,24,28.422677730200785,11.349036402569594,40.295,80.06671413277039,22.94395142191541,Bajo-medio
San Rafael        ,21501,9448,45,25,20,34.56643185314396,9.421841541755889,59.242,103.23027339489985,32.48466751089249,Medio
San Rafael        ,21501,9587,41,20,21,25.275900670412067,8.565310492505352,66.853,100.69421116291741,31.44010223206334,Medio
San Rafael        ,21501,10223,65,39,26,36.53685584392058,13.704496788008566,57.429,107.67035263192915,34.313468298097774,Medio
San Rafael        ,21501,10378,131,59,72,26.29271463934502,27.8372591006424,33.959,88.08897373998742,26.248197562950402,Medio
San Rafael        ,21501,10514,93,37,56,36.430861071947156,19.700214132762312,33.594,89.72507520470947,26.92208275438525,Medio
San Rafael        ,21501,10710,49,28,21,29.734202739796533,10.278372591006423,23.116,63.12857533080296,15.96739088747873,Bajo-medio
San Rafael        ,21501,11250,53,28,25,20.33885161995444,11.134903640256958,41.32,72.7937552602114,19.94833080313866,Bajo-medio
San Rafael        ,21501,11311,21,12,9,24.78818166224507,4.282655246252676,49.248,78.31883690849774,22.22402750320925,Bajo-medio
San Rafael        ,21501,11579,86,34,52,20.524900731978544,18.201284796573873,33.979,72.70518552855242,19.911850284135838,Bajo-medio
