DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Guácimo           ,70601,38588,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,1,0,2,1,1,2,1,1,2,1,1,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,3,1.503759398,0,0,0,2,1,1,1,1,0,2,1,1,3,0.653594771,0,0,0,0,0,0,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,7.26141355983858,0.0,Bajo
Guácimo           ,70601,38601,72,71,143,0,0,0,17,5,12,29,16,13,7,5,2,93,48,45,47,22,25,3,2,1,0,0,0,0,0,0,0,50,24,26,143,14.084507042,121,61,60,22,11,11,14,5,9,4,1,3,2,0,2,7,3,4,2,1,1,1,1,0,2,1,1,143,16.541353383,28,16,12,8,2,6,107,54,53,36,18,18,143,11.764705882,7,6,1,55,37,18,57,16,41,30.434782608,120.1634,14,2,0,0,2,1,0,0,0,0,4,1,12,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,2,1,0,0,38.054292380609034,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,115.98370068644763,23.592344756733294,Alto-medio
Guácimo           ,70601,38692,98,103,201,64,31,33,6,2,4,37,18,19,43,23,20,87,40,47,84,44,40,24,12,12,6,2,4,0,0,0,0,114,58,56,201,32.112676056,163,78,85,38,20,18,30,14,16,1,1,0,0,0,0,17,9,8,10,2,8,0,0,0,0,0,0,201,28.571428571,69,37,32,6,4,2,126,57,69,75,41,34,201,24.509803921,1,1,0,60,48,12,83,19,64,4.347826086,139.0267,19,1,0,0,12,1,0,0,0,0,2,0,9,6,0,0,2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,54.681455142280164,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,149.32724916711874,30.827774694412703,Alto
Guácimo           ,70601,38697,54,57,111,5,3,2,0,0,0,8,1,7,0,0,0,98,50,48,13,4,9,0,0,0,0,0,0,0,0,0,0,13,4,9,111,3.66197183,108,52,56,3,2,1,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,111,2.255639097,26,15,11,2,1,1,83,38,45,28,16,12,111,9.150326797,5,2,3,53,32,21,31,6,25,21.739130434,91.8107,4,0,0,0,3,1,1,2,0,0,2,0,11,4,1,0,0,1,1,0,0,2,0,0,1,1,0,0,3,2,1,4,0,0,1,0,3,3,0,1,0,0,13.062644173093213,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,54.97377172193179,10.353409891074177,Bajo
Guácimo           ,70601,38703,160,172,332,37,16,21,18,8,10,57,30,27,69,32,37,200,97,103,89,43,46,37,17,20,6,3,3,0,0,0,0,132,63,69,332,37.183098591,308,147,161,24,13,11,7,3,4,3,1,2,1,1,0,10,6,4,2,1,1,3,1,2,0,0,0,332,18.045112781,133,67,66,15,7,8,184,86,98,148,74,74,332,48.366013071,7,5,2,94,65,29,119,35,84,30.434782608,101.4051,31,2,0,0,5,1,0,0,2,0,4,0,12,6,3,0,1,5,0,0,0,1,1,0,0,1,3,3,2,0,0,0,0,5,0,0,1,0,0,5,0,0,21.519682464409023,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,160.6527489062476,33.285367350430576,Alto
Guácimo           ,70601,38746,32,22,54,0,0,0,0,0,0,16,10,6,0,0,0,38,22,16,16,10,6,0,0,0,0,0,0,0,0,0,0,16,10,6,54,4.507042253,50,29,21,4,3,1,2,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,54,3.007518796,17,11,6,0,0,0,37,21,16,17,11,6,54,5.555555555,0,0,0,22,16,6,21,10,11,0.0,114.709,4,0,0,0,2,0,0,0,0,0,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,2,0,0,33.246480567869,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,51.42065656270758,9.58239669762309,Bajo
Guácimo           ,70601,38830,93,71,164,46,28,18,25,14,11,15,9,6,18,10,8,96,52,44,32,21,11,36,20,16,0,0,0,0,0,0,0,68,41,27,164,19.154929577,152,85,67,12,8,4,11,7,4,2,2,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,164,9.02255639,51,26,25,3,2,1,110,65,45,54,28,26,164,17.647058823,1,1,0,66,56,10,57,16,41,4.347826086,175.2884,51,10,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.64453625294956,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,141.92096651978815,29.22063803274409,Alto
Guácimo           ,70601,38869,49,35,84,1,1,0,49,28,21,22,15,7,0,0,0,23,13,10,50,28,22,11,8,3,0,0,0,0,0,0,0,61,36,25,84,17.183098591,66,38,28,18,11,7,12,7,5,2,2,0,2,2,0,3,3,0,2,2,0,3,1,2,0,0,0,84,13.533834586,15,7,8,5,4,1,64,38,26,20,11,9,84,6.535947712,3,2,1,34,22,12,32,18,14,13.04347826,134.7129,11,4,0,0,4,1,0,0,0,0,0,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,50.8790316680579,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,106.27945020789647,21.486557351534017,Medio
Guácimo           ,70601,38890,43,37,80,5,4,1,0,0,0,9,5,4,4,1,3,62,33,29,18,10,8,0,0,0,0,0,0,0,0,0,0,18,10,8,80,5.070422535,69,36,33,11,7,4,1,1,0,4,3,1,0,0,0,6,3,3,3,1,2,2,2,0,0,0,0,80,8.270676691,23,15,8,13,6,7,44,22,22,36,21,15,80,11.764705882,0,0,0,27,18,9,33,12,21,0.0,98.3955,7,2,0,0,2,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,2,0,0,1,0,0,0,0,2,0,0,18.866853476505238,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,49.07671797534382,9.073770465567286,Bajo
Guácimo           ,70601,38942,67,58,125,0,0,0,1,1,0,0,0,0,4,3,1,121,64,57,3,2,1,1,1,0,0,0,0,0,0,0,0,4,3,1,125,1.126760563,107,55,52,18,12,6,9,7,2,7,6,1,2,2,0,10,6,4,6,6,0,0,0,0,0,0,0,125,13.533834586,36,21,15,10,7,3,79,39,40,46,28,18,125,15.032679738,1,1,0,37,22,15,63,31,32,4.347826086,96.7729,2,1,0,0,3,3,0,0,0,0,3,0,5,4,2,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,1,0,0,0,1,0,0,2,0,0,17.43660350449146,32.796118989196366,0.0,25.054401400232365,0.6966329040758993,6.278970350054612,4.407426486762681,56.581763868330036,10.702338395859671,Bajo
