DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
San Pedro         ,20801,38549,395,196,199,33.68319276101456,31.870860927152318,63.434,128.98805368816687,39.06894053649304,Alto-medio
San Pedro         ,20801,38955,160,80,80,21.165834536952275,12.417218543046356,73.026,106.60905307999863,30.114124531306206,Medio
San Pedro         ,20801,38965,36,15,21,13.819558083288635,2.152317880794702,64.487,80.45887596408333,19.65029602188664,Bajo-medio
San Pedro         ,20801,39498,79,37,42,11.4191847629961,5.711920529801325,64.098,81.22910529279743,19.95849843186896,Bajo-medio
San Pedro         ,20801,39735,182,85,97,11.340406340617424,14.23841059602649,69.047,94.62581693664391,25.319108136727834,Medio
San Pedro         ,20801,39798,103,51,52,8.376663538779047,7.698675496688742,64.207,80.28233903546779,19.57965588287632,Bajo-medio
San Pedro         ,20801,39837,62,35,27,5.58681655217966,4.304635761589404,65.185,75.07645231376907,17.496553131646134,Bajo
San Pedro         ,20801,40175,20,10,10,14.260327379180582,0.8278145695364238,64.976,80.06414194871701,19.492345694234213,Bajo-medio
San Pedro         ,20801,40212,24,8,16,15.894708460430241,1.1589403973509933,64.574,81.62764885778122,20.117973126783557,Bajo-medio
San Pedro         ,20801,40269,67,34,33,9.156685632194774,4.718543046357616,64.343,78.21822867855239,18.753715136718455,Bajo-medio
San Pedro         ,20801,40330,70,33,37,8.399491153960291,4.966887417218543,63.519,76.88537857117883,18.220383569192272,Bajo
San Pedro         ,20801,41025,205,106,99,27.20663333451948,16.142384105960264,74.758,118.10701744047974,34.714962481358505,Alto-medio
San Pedro         ,20801,41146,68,33,35,11.451234071358973,4.801324503311259,64.858,81.11055857467024,19.91106270998689,Bajo-medio
San Pedro         ,20801,41259,70,33,37,9.082521290458335,4.966887417218543,63.422,77.47140870767687,18.45487983369119,Bajo-medio
San Pedro         ,20801,41348,50,26,24,0.0,3.3112582781456954,64.706,68.0172582781457,14.671861142905282,Bajo
San Pedro         ,20801,41391,59,22,37,11.533046728726136,4.056291390728477,63.964,79.55333811945461,19.28795076231218,Bajo-medio
San Pedro         ,20801,41732,431,195,236,33.11641390827471,34.85099337748344,64.285,132.25240728575815,40.37515104848659,Alto-medio
San Pedro         ,20801,41769,209,102,107,20.02781733153768,16.473509933774835,67.227,103.72832726531252,28.96142025806487,Medio
San Pedro         ,20801,41948,22,10,12,27.835127494709745,0.9933774834437087,63.395,92.22350497815346,24.35783815188811,Medio
San Pedro         ,20801,41983,150,74,76,10.031493124470597,11.589403973509933,65.203,86.82389709798053,22.197219100407455,Bajo-medio
San Pedro         ,20801,42226,155,82,73,22.97014007967444,12.003311258278146,63.69,98.66345133795258,26.93474208718829,Medio
San Pedro         ,20801,42340,71,30,41,7.892865007364579,5.049668874172186,64.028,76.97053388153677,18.25445792977125,Bajo
San Pedro         ,20801,42405,56,28,28,3.9794832410993837,3.80794701986755,64.233,72.02043026096693,16.27370517387594,Bajo
San Pedro         ,20801,42498,205,94,111,24.573406131224953,16.142384105960264,63.285,104.00079023718521,29.070444598519813,Medio
San Pedro         ,20801,42603,240,118,122,9.676760426333583,19.039735099337747,65.252,93.96849552567133,25.056085118203008,Medio
San Pedro         ,20801,42668,56,24,32,14.556748329416639,3.80794701986755,64.171,82.5356953492842,20.481322205589006,Bajo-medio
San Pedro         ,20801,42995,53,29,24,7.926939948149498,3.5596026490066226,64.753,76.23954259715612,17.961956375853124,Bajo
San Pedro         ,20801,43090,216,108,108,35.815418101063074,17.052980132450333,70.017,122.8853982335134,36.62700143043996,Alto-medio
San Pedro         ,20801,43123,698,334,364,50.09590390058797,56.95364238410596,65.202,172.25154628469392,56.38055434476367,Alto
San Pedro         ,20801,43369,21,12,9,18.7047360325737,0.9105960264900662,62.515,82.13033205906376,20.31911864061586,Bajo-medio
San Pedro         ,20801,43395,522,262,260,43.98769175398998,42.384105960264904,66.454,152.82579771425486,48.607463523728065,Alto-medio
San Pedro         ,20801,43627,106,58,48,14.430935418353064,7.9470198675496695,64.653,87.03095528590273,22.28007212890838,Bajo-medio
San Pedro         ,20801,43736,118,61,57,11.729214631162654,8.940397350993377,64.422,85.09161198215602,21.504056132483395,Bajo-medio
San Pedro         ,20801,43747,43,16,27,14.139309559328991,2.7317880794701987,64.233,81.10409763879919,19.908477407230993,Bajo-medio
San Pedro         ,20801,43883,106,54,52,12.514900186308047,7.9470198675496695,72.341,92.80292005385772,24.58968744151498,Medio
San Pedro         ,20801,43943,42,17,25,16.84500206902338,2.6490066225165565,64.233,83.72700869153994,20.95801872887032,Bajo-medio
San Pedro         ,20801,44015,350,165,185,18.15944520110517,28.14569536423841,63.754,110.05914056534357,31.494655287527067,Medio
San Pedro         ,20801,44061,45,24,21,27.25666358839871,2.8973509933774833,64.393,94.5470145817762,25.287575871236122,Medio
San Pedro         ,20801,44071,297,144,153,18.06655642342323,23.758278145695364,65.26,107.0848345691186,30.304505494618216,Medio
San Pedro         ,20801,44117,39,23,16,27.554526611381768,2.4006622516556293,64.989,94.9441888630374,25.44650265590176,Medio
San Pedro         ,20801,44148,67,37,30,19.170852136295476,4.718543046357616,65.434,89.32339518265309,23.197377500930045,Medio
San Pedro         ,20801,44528,33,17,16,27.6812084064438,1.903973509933775,65.175,94.76018191637758,25.37287343626567,Medio
San Pedro         ,20801,44546,71,36,35,3.996459247984965,5.049668874172186,63.859,72.90512812215715,16.627711445462936,Bajo
