DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Quepos            ,60601,78,90,49,41,10.925484722232376,14.453781512605044,73.72,99.09926623483742,34.73858162321243,Alto-medio
Quepos            ,60601,382,43,23,20,5.46206210260027,6.5546218487394965,61.215,73.23168395133978,22.856167964561987,Medio
Quepos            ,60601,401,25,9,16,10.772597821598767,3.5294117647058822,50.331,64.63300958630465,18.906320444928788,Medio
Quepos            ,60601,433,135,70,65,13.59703649150345,22.016806722689076,36.483,72.09684321419252,22.3348727415417,Medio
Quepos            ,60601,562,33,15,18,6.560722387540017,4.873949579831933,46.065,57.49967196737195,15.629583275369466,Bajo-medio
Quepos            ,60601,672,78,47,31,15.415816691502481,12.436974789915967,62.96,90.81279148141846,30.932144681677983,Alto-medio
Quepos            ,60601,970,28,14,14,12.199450522251135,4.033613445378151,40.358,56.59106396762928,15.212209282385631,Bajo-medio
Quepos            ,60601,1348,61,35,26,6.55806987139253,9.57983193277311,45.402,61.53990180416564,17.485484676229458,Bajo-medio
Quepos            ,60601,1366,65,37,28,13.640805956921978,10.252100840336134,43.309,67.20190679725812,20.086357255967595,Medio
Quepos            ,60601,1435,14,7,7,15.994791776586434,1.680672268907563,88.326,106.00146404549399,37.90914347322246,Alto-medio
Quepos            ,60601,1442,146,72,74,8.123452720176873,23.865546218487395,50.006,81.99499893866427,26.88164404343274,Medio
Quepos            ,60601,1805,33,13,20,10.306864994216681,4.873949579831933,40.751,55.931814574048616,14.909379512177948,Bajo-medio
Quepos            ,60601,1810,461,236,225,51.359173716546394,76.80672268907564,48.943,177.10889640562203,70.57272665032419,Alto
Quepos            ,60601,2358,8,3,5,14.699095065175216,0.6722689075630253,50.045,65.41636397273824,19.266158514018855,Medio
Quepos            ,60601,2769,29,15,14,4.238992474750548,4.201680672268908,50.331,58.771673147019456,16.213883888593198,Bajo-medio
Quepos            ,60601,3066,74,38,36,10.87227829524315,11.76470588235294,39.708,62.34498417759609,17.85530361352116,Bajo-medio
Quepos            ,60601,3120,78,39,39,9.578699815691373,12.436974789915967,39.491,61.50667460560734,17.47022158307832,Bajo-medio
Quepos            ,60601,3201,49,21,28,23.33713910470072,7.563025210084033,17.12,48.02016431478475,11.275120226836227,Bajo
Quepos            ,60601,3218,138,62,76,13.952835841984557,22.521008403361346,62.499,98.9728442453459,34.68050899940769,Alto-medio
Quepos            ,60601,3234,75,32,43,14.495040793380246,11.932773109243698,88.596,115.02381390262394,42.05360861884518,Alto
Quepos            ,60601,3512,23,14,9,14.537261204663862,3.1932773109243695,49.385,67.11553851558823,20.04668351922092,Medio
Quepos            ,60601,3668,72,41,31,21.294609565461727,11.428571428571429,32.743,65.46618099403315,19.289042231862314,Medio
Quepos            ,60601,3691,10,5,5,15.02310717206819,1.0084033613445378,41.001,57.032510533412726,15.414990147073397,Bajo-medio
Quepos            ,60601,3748,99,48,51,5.225528085891852,15.966386554621847,45.28,66.4719146405137,19.751031415348113,Medio
Quepos            ,60601,3885,36,15,21,10.064433150356157,5.378151260504202,41.093,56.535584410860366,15.186724448283165,Bajo-medio
Quepos            ,60601,3973,77,44,33,3.300478331475936,12.26890756302521,51.28,66.84938589450115,19.924424874967638,Medio
Quepos            ,60601,4109,20,8,12,18.224110528514434,2.689075630252101,50.045,70.95818615876654,21.811824472104323,Medio
Quepos            ,60601,4243,105,51,54,16.71848146529942,16.974789915966387,63.314,97.00727138126581,33.77761248626437,Alto-medio
Quepos            ,60601,4252,29,15,14,18.798493909831528,4.201680672268908,85.728,108.72817458210042,39.161672687907824,Alto-medio
Quepos            ,60601,4348,232,125,107,20.41910451660616,38.31932773109244,42.444,101.18243224769861,35.69549518448675,Alto-medio
Quepos            ,60601,4577,106,59,47,6.887591799415832,17.142857142857142,72.28,96.31044894227298,33.45752333467695,Alto-medio
Quepos            ,60601,4713,116,62,54,17.420271930134987,18.823529411764707,88.027,124.2708013418997,46.3012622513192,Alto
Quepos            ,60601,4776,257,124,133,39.774454172572156,42.52100840336134,41.833,124.1284625759335,46.23587817025836,Alto
Quepos            ,60601,4850,52,30,22,11.142173143613295,8.067226890756302,86.972,106.18140003436959,37.991798041727,Alto-medio
Quepos            ,60601,4893,10,6,4,10.973607807331689,1.0084033613445378,46.034,58.01601116867623,15.866766476753877,Bajo-medio
Quepos            ,60601,5164,91,51,40,18.731713716009484,14.6218487394958,46.924,80.27756245550529,26.092730317298713,Medio
Quepos            ,60601,5309,100,51,49,9.716952466746042,16.134453781512605,45.382,71.23340624825865,21.93824830695194,Medio
Quepos            ,60601,5310,11,5,6,20.76002709036899,1.1764705882352942,86.96,108.89649767860428,39.238992811568544,Alto-medio
Quepos            ,60601,5344,51,26,25,5.954991041375275,7.899159663865546,88.531,102.38515070524083,36.24797040504603,Alto-medio
Quepos            ,60601,6129,68,32,36,8.115219444844149,10.756302521008404,41.042,59.91352196585255,16.738398311793542,Bajo-medio
Quepos            ,60601,6251,401,227,174,70.44040601560427,66.72268907563024,59.43,196.59309509123452,79.52289857023645,Alto
Quepos            ,60601,6275,102,41,61,8.813633056449117,16.470588235294116,40.368,65.65222129174323,19.374500847605457,Medio
Quepos            ,60601,6830,78,44,34,17.930186965485102,12.436974789915967,41.234,71.60116175540108,22.107178785773726,Medio
Quepos            ,60601,7060,59,34,25,17.741021108043416,9.243697478991598,34.789,61.77371858703501,17.59288967851919,Bajo-medio
Quepos            ,60601,7094,45,21,24,7.182672384890787,6.890756302521009,75.051,89.1244286874118,30.156586111712187,Alto-medio
