DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Grecia            ,20301,111,62,30,32,4.607349576628832,6.030150753768844,16.718,27.355500330397675,7.937094191579769,Bajo-medio
Grecia            ,20301,204,60,29,31,5.000915434856364,5.8291457286432165,15.708,26.53806116349958,7.531569649624095,Bajo
Grecia            ,20301,410,35,17,18,10.615003195570504,3.3165829145728645,14.81,28.741586110143366,8.624719428666944,Bajo-medio
Grecia            ,20301,832,40,20,20,4.44887616371524,3.819095477386935,16.192,24.459971641102175,6.500647305994639,Bajo
Grecia            ,20301,1056,89,42,47,5.5660610345521,8.743718592964825,12.132,26.441779627516922,7.483805207498919,Bajo
Grecia            ,20301,2145,24,11,13,5.439184288718135,2.21105527638191,17.199,24.849239565100046,6.693759775973645,Bajo
Grecia            ,20301,2423,19,7,12,10.665802553946003,1.7085427135678393,15.152,27.52634526751384,8.021848895874621,Bajo-medio
Grecia            ,20301,2582,303,151,152,17.031958425470417,30.251256281407034,13.871,61.154214706877454,24.704345775845116,Alto-medio
Grecia            ,20301,2590,37,18,19,12.930987444846961,3.5175879396984926,16.998,33.446575384545454,10.958824151894774,Bajo-medio
Grecia            ,20301,2808,126,62,64,5.207928757236357,12.462311557788945,14.873,32.5432403150253,10.510687391223355,Bajo-medio
Grecia            ,20301,2957,100,46,54,15.445595076271346,9.849246231155778,14.887,40.18184130742712,14.300131663119945,Medio
Grecia            ,20301,3356,75,32,43,6.6417233141595515,7.3366834170854265,15.63,29.608406731244976,9.054741685447043,Bajo-medio
Grecia            ,20301,3369,140,62,78,12.955343761178215,13.869346733668342,13.885,40.709690494846555,14.561993106292787,Medio
Grecia            ,20301,3851,73,36,37,2.7235484133095738,7.135678391959798,15.983,25.842226805269373,7.186372207630833,Bajo
Grecia            ,20301,4060,113,56,57,6.842981463051988,11.155778894472363,15.367,33.36576035752435,10.918732511876804,Bajo-medio
Grecia            ,20301,4322,82,40,42,11.467409312779703,8.040201005025125,16.998,36.50561031780482,12.476385079203583,Bajo-medio
Grecia            ,20301,4545,593,306,287,35.34568001671989,59.39698492462312,13.342,108.08466494134301,47.986138606158256,Alto
Grecia            ,20301,5127,69,31,38,4.896208983632755,6.733668341708543,16.085,27.7148773253413,8.115378028671817,Bajo-medio
Grecia            ,20301,7103,165,81,84,13.591157359721933,16.381909547738694,18.049,48.022066907460626,18.18960016919545,Medio
Grecia            ,20301,7113,283,118,165,12.81182432691824,28.241206030150757,14.18,55.233030357069,21.76689713314933,Medio
Grecia            ,20301,7486,20,10,10,13.023062234590954,1.809045226130653,16.505,31.337107460721604,9.912335253124532,Bajo-medio
Grecia            ,20301,8248,53,27,26,0.7365961679227454,5.125628140703518,15.179,21.041224308626262,4.8046361504179576,Bajo
Grecia            ,20301,8315,305,149,156,14.926823659480116,30.452261306532662,14.755,60.13408496601278,24.198268182977486,Medio
