DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Filadelfia        ,50501,757,76,43,33,16.264150904114683,8.333333333333332,31.576,56.173484237448015,11.162212379624787,Bajo-medio
Filadelfia        ,50501,1023,48,29,19,5.725043761803724,5.18018018018018,27.302,38.207223941983905,4.210466118788581,Bajo
Filadelfia        ,50501,1029,181,97,84,33.744588824900234,20.15765765765766,32.039,85.94124648255789,22.68035396711747,Medio
Filadelfia        ,50501,1256,73,35,38,10.013363041763993,7.995495495495495,25.998,44.00685853725949,6.454538477135867,Bajo
Filadelfia        ,50501,1668,58,25,33,26.18085875071018,6.306306306306306,25.549,58.03616505701648,11.88294581048995,Bajo-medio
Filadelfia        ,50501,1754,64,34,30,34.63146915094929,6.981981981981981,5.884,47.497451132931275,7.805165353625582,Bajo-medio
Filadelfia        ,50501,2095,208,106,102,48.48653934722434,23.1981981981982,6.981,78.66573754542253,19.86521652517691,Medio
Filadelfia        ,50501,3111,48,21,27,35.36143109274535,5.18018018018018,25.145,65.68661127292553,14.84315901015073,Medio
Filadelfia        ,50501,3653,66,24,42,19.791363042805603,7.207207207207207,26.44,53.438570250012816,10.103982799668112,Bajo-medio
Filadelfia        ,50501,3978,36,21,15,17.68376517197698,3.8288288288288284,5.813,27.325594000805808,0.0,Bajo
Filadelfia        ,50501,4754,69,35,34,9.535788771471001,7.545045045045046,27.059,44.139833816516045,6.505991054642426,Bajo
Filadelfia        ,50501,4915,27,11,16,14.796040059508247,2.815315315315315,26.286,43.89735537482356,6.412168045699676,Bajo
Filadelfia        ,50501,5186,76,44,32,6.556871494924822,8.333333333333332,27.217,42.107204828258155,5.719499000291166,Bajo
Filadelfia        ,50501,5615,44,22,22,15.121061926585869,4.72972972972973,25.818,45.668791656315605,7.097595916812116,Bajo
Filadelfia        ,50501,6086,39,17,22,25.106046217978083,4.166666666666666,26.67,55.94271288464475,11.0729192344418,Bajo-medio
Filadelfia        ,50501,6299,58,30,28,12.780876144320535,6.306306306306306,25.86,44.94718245062684,6.8183812101934915,Bajo
Filadelfia        ,50501,6993,53,28,25,21.212920796870222,5.743243243243244,25.488,52.44416404011346,9.719213819494458,Bajo-medio
Filadelfia        ,50501,7440,40,24,16,13.0166841570899,4.2792792792792795,26.862,44.15796343636917,6.513006010173054,Bajo
Filadelfia        ,50501,7889,24,11,13,24.805183763492842,2.4774774774774775,19.836,47.11866124097032,7.6585988911689,Bajo-medio
Filadelfia        ,50501,8287,25,15,10,11.829147434456242,2.59009009009009,26.444,40.863237524546335,5.238166496477648,Bajo
Filadelfia        ,50501,8819,69,36,33,14.358774013152631,7.545045045045046,25.581,47.48481905819767,7.80027758194401,Bajo-medio
Filadelfia        ,50501,8893,22,12,10,28.840944035912813,2.2522522522522523,19.043,50.13619628816507,8.826183999939383,Bajo-medio
Filadelfia        ,50501,9455,81,36,45,17.879559953051377,8.896396396396396,25.74,52.51595634944778,9.746992662156423,Bajo-medio
Filadelfia        ,50501,10470,21,12,9,14.66402167418807,2.1396396396396398,25.888,42.69166131382771,5.945644737988475,Bajo
Filadelfia        ,50501,10559,28,9,19,20.546924787989695,2.9279279279279278,31.722,55.19685271591763,10.784321020134259,Bajo-medio
Filadelfia        ,50501,11328,22,7,15,19.52424543633488,2.2522522522522523,28.116,49.89249768858713,8.731888871152083,Bajo-medio
Filadelfia        ,50501,12439,20,13,7,16.4859840332514,2.027027027027027,26.643,45.15601106027843,6.8991839750664665,Bajo
Filadelfia        ,50501,12628,62,27,35,6.867776515122746,6.756756756756757,26.767,40.3915332718795,5.0556483641134475,Bajo
Filadelfia        ,50501,13925,40,21,19,12.040876097310097,4.2792792792792795,26.511,42.83115537658938,5.999619650589353,Bajo
Filadelfia        ,50501,14259,88,51,37,18.51175297436227,9.684684684684685,28.254,56.450437659046955,11.269374909910084,Bajo-medio
Filadelfia        ,50501,14595,23,12,11,7.924985864153744,2.364864864864865,18.703,28.992850729018606,0.6451173218910511,Bajo
Filadelfia        ,50501,14896,41,23,18,8.99295962178484,4.391891891891892,26.712,40.09685151367673,4.941626148191309,Bajo
Filadelfia        ,50501,15934,60,29,31,17.495261979181194,6.531531531531531,27.386,51.412793510712724,9.32014210933403,Bajo-medio
Filadelfia        ,50501,16139,21,12,9,25.238041157984842,2.1396396396396398,17.977,45.35468079762448,6.976055932893183,Bajo
Filadelfia        ,50501,16244,69,32,37,15.02006327368331,7.545045045045046,25.239,47.80410831872835,7.9238212625161815,Bajo-medio
Filadelfia        ,50501,17065,44,22,22,26.033208466200442,4.72972972972973,18.703,49.46593819593017,8.566838754470268,Bajo-medio
Filadelfia        ,50501,17335,100,54,46,19.806335931237193,11.036036036036036,27.842,58.68437196727323,12.133758717044755,Bajo-medio
Filadelfia        ,50501,17459,28,11,17,28.419759837299164,2.9279279279279278,14.118,45.465687765227095,7.019008236782104,Bajo
Filadelfia        ,50501,18386,75,37,38,11.937201178005164,8.220720720720722,27.525,47.68292189872589,7.876930188455045,Bajo-medio
Filadelfia        ,50501,18468,156,76,80,44.77061123916076,17.34234234234234,8.893,71.00595358150309,16.901390238888844,Medio
Filadelfia        ,50501,18496,89,49,40,35.53164074495548,9.797297297297296,26.187,71.51593804225278,17.098720262488488,Medio
Filadelfia        ,50501,19242,62,29,33,19.908660640889423,6.756756756756757,25.959,52.624417397646184,9.788959864782894,Bajo-medio
Filadelfia        ,50501,19583,190,90,100,33.452302525816826,21.17117117117117,32.008,86.631473696988,22.947425933020877,Medio
Filadelfia        ,50501,19643,40,23,17,25.68647164306337,4.2792792792792795,26.297,56.26275092234265,11.196752641912436,Bajo-medio
Filadelfia        ,50501,21042,154,81,73,46.740645829564116,17.117117117117118,8.626,72.48376294668124,17.473204047642334,Medio
Filadelfia        ,50501,21052,23,13,10,10.692388686091002,2.364864864864865,26.769,39.82625355095587,4.836922757246362,Bajo
Filadelfia        ,50501,22609,78,39,39,16.19740843780035,8.558558558558559,26.178,50.933966996358905,9.134868136008107,Bajo-medio
Filadelfia        ,50501,22757,75,38,37,21.7298015410048,8.220720720720722,26.295,56.245522261725526,11.190086297606241,Bajo-medio
Filadelfia        ,50501,22834,59,27,32,24.44752584661218,6.418918918918918,8.195,39.0614447655311,4.540992690170933,Bajo
Filadelfia        ,50501,22871,47,22,25,18.501054606808044,5.0675675675675675,19.041,42.609622174375616,5.913901054464515,Bajo
Filadelfia        ,50501,23609,50,23,27,15.238994108258016,5.405405405405405,25.74,46.384399513663425,7.374488501286063,Bajo
Filadelfia        ,50501,23711,213,112,101,31.862657950654093,23.76126126126126,22.792,78.41591921191535,19.768553466906216,Medio
Filadelfia        ,50501,24170,120,58,62,23.817891613644928,13.288288288288289,27.634,64.74017990193322,14.476953097721923,Medio
Filadelfia        ,50501,24291,85,41,44,11.642171591152165,9.346846846846848,31.061,52.050018437999015,9.566705719830784,Bajo-medio
Filadelfia        ,50501,24896,34,19,15,9.50733083072702,3.6036036036036037,24.983,38.09393443433062,4.1666306239071265,Bajo
Filadelfia        ,50501,25695,23,11,12,20.77497175435275,2.364864864864865,23.965,47.10483661921762,7.653249683209297,Bajo-medio
Filadelfia        ,50501,25763,20,13,7,21.94694796285667,2.027027027027027,28.357,52.3309749898837,9.675417194945886,Bajo-medio
Filadelfia        ,50501,25790,55,24,31,8.030394560010864,5.968468468468469,26.84,40.83886302847933,5.228735189733397,Bajo
Filadelfia        ,50501,25872,111,50,61,13.66873717407282,12.274774774774775,24.812,50.7555119488476,9.065817916938462,Bajo-medio
Filadelfia        ,50501,26636,41,20,21,19.309972002763168,4.391891891891892,27.86,51.56186389465506,9.377822420491173,Bajo-medio
Filadelfia        ,50501,26717,27,17,10,15.892656009956957,2.815315315315315,25.859,44.56697132527228,6.6712648250613436,Bajo
Filadelfia        ,50501,26807,62,25,37,20.0543394280696,6.756756756756757,25.418,52.22909618482636,9.635996882066715,Bajo-medio
Filadelfia        ,50501,27209,145,65,80,33.46935851754411,16.103603603603602,6.564,56.13696212114771,11.148080752828053,Bajo-medio
Filadelfia        ,50501,27333,211,115,96,44.04810760402963,23.536036036036037,21.032,88.61614364006566,23.715361030747776,Medio
Filadelfia        ,50501,27452,65,28,37,28.964048090495396,7.094594594594595,17.205,53.26364268508999,10.036297481445462,Bajo-medio
Filadelfia        ,50501,28445,27,13,14,28.330922275485577,2.815315315315315,3.027,34.173237590800895,2.6495820465378417,Bajo
Filadelfia        ,50501,29148,38,26,12,25.426901501581632,4.054054054054054,14.26,43.740955555635686,6.351651731210496,Bajo
Filadelfia        ,50501,30036,90,38,52,12.619381578859123,9.90990990990991,26.956,49.485291488769036,8.574327189955167,Bajo-medio
Filadelfia        ,50501,30073,53,21,32,20.289590432533274,5.743243243243244,26.582,52.61483367577652,9.78525160265284,Bajo-medio
Filadelfia        ,50501,30143,52,29,23,11.864739037336516,5.63063063063063,26.573,44.06836966796715,6.47833918835036,Bajo
Filadelfia        ,50501,30565,41,23,18,11.427063744247743,4.391891891891892,27.144,42.96295563613963,6.050617573720692,Bajo
Filadelfia        ,50501,30698,13,9,4,24.32070957670532,1.2387387387387387,15.534,41.09344831544406,5.327242741534134,Bajo
Filadelfia        ,50501,31347,61,29,32,21.235358905992317,6.6441441441441444,7.713,35.592503050136465,3.1987432624955647,Bajo
Filadelfia        ,50501,31682,96,53,43,7.601812259193107,10.585585585585585,27.331,45.51839784477869,7.0394035273103,Bajo
Filadelfia        ,50501,32318,71,34,37,11.957131310916013,7.77027027027027,25.552,45.279401581186285,6.946927889394614,Bajo
Filadelfia        ,50501,32502,106,54,52,11.236157958048604,11.711711711711711,27.439,50.386869669760316,8.923177904877736,Bajo-medio
Filadelfia        ,50501,32557,65,30,35,18.74202789078632,7.094594594594595,25.381,51.217622485380915,9.244623920058073,Bajo-medio
Filadelfia        ,50501,33097,78,37,41,22.183607488893077,8.558558558558559,25.905,56.647166047451634,11.345495694981746,Bajo-medio
Filadelfia        ,50501,34393,55,28,27,15.646003525860749,5.968468468468469,25.972,47.586471994329216,7.83961049859077,Bajo-medio
