DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Bratsi            ,70401,51,328,166,162,68.20029491644107,52.9126213592233,58.414,179.52691627566435,64.78598995473578,Alto
Bratsi            ,70401,328,5,3,2,32.25699824104671,0.6472491909385114,63.868,96.77224743198522,29.992724238629197,Medio
Bratsi            ,70401,1222,30,17,13,20.767223258426608,4.692556634304207,30.003,55.462779892730815,12.6246252447325,Bajo
Bratsi            ,70401,1357,12,7,5,31.36155840891638,1.779935275080906,25.849,58.990493683997286,14.10781265910982,Bajo-medio
Bratsi            ,70401,1583,366,179,187,67.77295394047381,59.06148867313916,68.749,195.58344261361296,71.53677507852376,Alto
Bratsi            ,70401,1942,97,50,47,36.101197050056996,15.53398058252427,79.174,130.80917763258128,44.30316705928663,Alto-medio
Bratsi            ,70401,2171,264,139,125,43.04525055934529,42.55663430420712,45.111,130.7128848635524,44.26268185227444,Alto-medio
Bratsi            ,70401,2379,19,9,10,33.17170432542412,2.912621359223301,80.858,116.94232568464743,38.473005798152855,Alto-medio
Bratsi            ,70401,3335,93,44,49,24.05425628418768,14.886731391585762,26.18,65.12098767577345,16.68530960770833,Bajo-medio
Bratsi            ,70401,3473,119,56,63,35.73478186638133,19.093851132686083,45.126,99.95463299906741,31.330722301986203,Medio
Bratsi            ,70401,4901,20,12,8,29.460730464116196,3.074433656957929,27.84,60.37516412107412,14.689981703100038,Bajo-medio
Bratsi            ,70401,5212,128,65,63,42.9821304831216,20.550161812297734,71.493,135.02529229541932,46.07578484391935,Alto-medio
Bratsi            ,70401,5568,4,1,3,31.86373261701197,0.48543689320388345,73.005,105.35416951021585,33.60089643477239,Medio
Bratsi            ,70401,5592,74,34,40,33.488494193924694,11.812297734627832,73.548,118.84879192855253,39.27455799490295,Alto-medio
Bratsi            ,70401,5719,25,16,9,27.53584126063257,3.8834951456310676,56.187,87.60633640626364,26.13902048627008,Medio
Bratsi            ,70401,5902,46,21,25,23.797924410072152,7.281553398058252,67.126,98.20547780813041,30.595309760466176,Medio
Bratsi            ,70401,7073,137,67,70,35.4859197285852,22.006472491909385,70.735,128.22739222049458,43.217684546700134,Alto-medio
Bratsi            ,70401,7078,193,97,96,40.017387658270714,31.06796116504854,67.989,139.07434882331927,47.77816492281105,Alto
Bratsi            ,70401,7173,61,34,27,35.49085796219823,9.70873786407767,71.162,116.3615958262759,38.228844489142425,Alto-medio
Bratsi            ,70401,7819,57,29,28,25.652549835513405,9.06148867313916,66.815,101.52903850865256,31.99266331395948,Medio
Bratsi            ,70401,8419,64,28,36,36.27848599854084,10.194174757281553,50.086,96.55866075582239,29.902924133318027,Medio
Bratsi            ,70401,10010,144,72,72,28.64535824481291,23.13915857605178,32.932,84.7165168208647,24.924028485077702,Medio
Bratsi            ,70401,10169,167,76,91,28.326609423218635,26.860841423948216,66.275,121.46245084716685,40.3734413632649,Alto-medio
Bratsi            ,70401,10815,19,7,12,31.489740844566157,2.912621359223301,29.46,63.86236220378946,16.156134745483694,Bajo-medio
Bratsi            ,70401,11322,39,17,22,37.45236036873792,6.148867313915858,79.861,123.46222768265378,41.214224944206336,Alto-medio
Bratsi            ,70401,12130,33,18,15,14.873521079366473,5.177993527508091,31.019,51.07051460687456,10.777946920454482,Bajo
Bratsi            ,70401,12899,220,111,109,38.54422586448709,35.43689320388349,70.148,144.12911906837058,49.903385973506765,Alto
Bratsi            ,70401,13895,62,28,34,22.936382863832574,9.870550161812297,35.341,68.14793302564487,17.95795458759642,Bajo-medio
Bratsi            ,70401,15456,146,65,81,34.52910028932318,23.462783171521036,24.608,82.59988346084423,24.03411389841094,Medio
Bratsi            ,70401,15600,9,6,3,29.816495680537468,1.2944983818770228,70.592,101.70299406241449,32.06580096153154,Medio
