DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Tilarán           ,50801,159,47,49,96,5,1,4,0,0,0,4,2,2,7,4,3,84,42,42,8,3,5,4,2,2,0,0,0,0,0,0,0,12,5,7,96,7.017543859,88,43,45,8,4,4,0,0,0,0,0,0,0,0,0,6,2,4,1,1,0,1,1,0,1,1,0,96,12.903225806,20,11,9,7,3,4,69,33,36,27,14,13,96,24.29906542,1,1,0,34,23,11,47,14,33,12.5,96.633,2,0,0,0,1,1,3,1,0,0,1,0,4,3,1,0,2,1,1,0,2,0,0,0,0,0,0,0,2,0,3,4,1,1,0,0,0,0,0,0,0,0,17.89407901186158,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,82.53346829977747,24.614251760775378,Bajo-medio
Tilarán           ,50801,788,57,62,119,11,6,5,44,20,24,15,8,7,4,2,2,56,26,30,52,26,26,11,5,6,0,0,0,0,0,0,0,63,31,32,119,36.842105263,86,40,46,33,17,16,24,13,11,4,2,2,3,2,1,7,1,6,2,0,2,0,0,0,0,0,0,119,53.225806451,43,21,22,10,4,6,66,32,34,53,25,28,119,48.598130841,1,1,0,38,28,10,43,13,30,12.5,102.7472,8,1,0,0,0,2,4,0,0,0,3,0,3,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,3,0,0,23.245620177293542,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,182.33121693520943,58.94988748826439,Alto
Tilarán           ,50801,1514,95,103,198,0,0,0,0,0,0,19,12,7,9,2,7,170,81,89,28,14,14,0,0,0,0,0,0,0,0,0,0,28,14,14,198,16.374269005,175,85,90,23,10,13,18,8,10,1,0,1,2,1,1,3,2,1,2,2,0,2,1,1,2,0,2,198,37.096774193,57,23,34,7,3,4,134,69,65,64,26,38,198,58.878504672,0,0,0,73,53,20,84,25,59,0.0,93.6629,1,0,0,0,5,0,8,0,0,0,9,0,13,1,7,0,0,1,0,0,1,1,0,1,2,0,0,1,2,0,3,7,1,4,0,0,1,0,0,4,0,0,15.294456425840602,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,135.5635584987565,42.85937136081381,Alto-medio
Tilarán           ,50801,2068,41,32,73,2,1,1,0,0,0,5,1,4,2,0,2,64,39,25,9,2,7,0,0,0,0,0,0,0,0,0,0,9,2,7,73,5.263157894,55,31,24,18,10,8,11,7,4,2,1,1,0,0,0,9,5,4,2,2,0,1,1,0,0,0,0,73,29.032258064,16,10,6,11,5,6,46,26,20,27,15,12,73,24.29906542,1,1,0,26,21,5,35,13,22,12.5,115.7258,2,0,0,0,0,1,6,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,34.605325808394134,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,113.61936138931003,35.309421902187836,Medio
Tilarán           ,50801,2257,90,83,173,11,5,6,5,1,4,10,5,5,8,5,3,139,74,65,34,16,18,0,0,0,0,0,0,0,0,0,0,34,16,18,173,19.883040935,149,77,72,24,13,11,18,10,8,4,2,2,2,2,0,8,5,3,3,1,2,1,1,0,0,0,0,173,38.709677419,57,28,29,11,7,4,105,55,50,68,35,33,173,62.616822429,1,1,0,68,44,24,59,24,35,12.5,84.0162,1,0,0,0,1,1,8,0,1,0,4,0,11,2,2,0,3,3,0,0,1,0,0,0,1,0,2,1,2,1,4,8,2,3,0,0,1,2,0,3,0,0,6.851044015292618,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,148.4801390012085,47.303349396802496,Alto-medio
Tilarán           ,50801,2448,30,37,67,8,5,3,0,0,0,14,5,9,12,5,7,44,20,24,12,5,7,11,5,6,0,0,0,0,0,0,0,23,10,13,67,13.450292397,58,26,32,9,4,5,3,1,2,1,1,0,2,1,1,1,0,1,1,0,1,3,1,2,1,1,0,67,14.516129032,14,6,8,15,5,10,38,19,19,29,11,18,67,26.168224299,0,0,0,14,12,2,43,14,29,0.0,133.3201,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,50.00498900668002,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,112.0591889375959,34.77264112600207,Medio
Tilarán           ,50801,2801,29,33,62,4,2,2,0,0,0,4,1,3,1,0,1,53,26,27,9,3,6,0,0,0,0,0,0,0,0,0,0,9,3,6,62,5.263157894,59,27,32,3,2,1,0,0,0,0,0,0,1,0,1,2,1,1,2,1,1,2,1,1,0,0,0,62,4.838709677,10,4,6,12,6,6,40,19,21,22,10,12,62,19.626168224,1,1,0,21,15,6,30,9,21,12.5,104.7599,2,0,0,0,0,1,3,0,0,0,2,0,5,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.007264693937568,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,75.15485469185346,22.075623460240514,Bajo-medio
Tilarán           ,50801,3206,30,49,79,7,1,6,0,0,0,0,0,0,6,3,3,66,26,40,13,4,9,0,0,0,0,0,0,0,0,0,0,13,4,9,79,7.602339181,76,28,48,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,79,4.838709677,18,6,12,3,1,2,58,23,35,21,7,14,79,18.691588785,0,0,0,41,19,22,23,8,15,0.0,90.1258,2,0,0,0,0,0,1,0,0,0,0,0,3,6,2,0,6,3,1,1,0,1,2,1,0,2,1,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,12.19855896480737,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,51.25075081072326,13.851363750205925,Bajo
Tilarán           ,50801,3216,22,31,53,0,0,0,0,0,0,0,0,0,0,0,0,52,22,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,0.0,48,20,28,5,2,3,1,0,1,3,1,2,1,0,1,4,1,3,2,0,2,0,0,0,1,0,1,53,8.064516129,13,3,10,7,3,4,33,16,17,20,6,14,53,17.757009345,1,1,0,22,14,8,21,5,16,12.5,96.9562,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1,1,2,0,1,1,0,2,0,0,18.176964443261866,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,64.41804412017775,18.38160008090725,Bajo
Tilarán           ,50801,3666,59,62,121,2,1,1,0,0,0,8,5,3,22,10,12,89,43,46,32,16,16,0,0,0,0,0,0,0,0,0,0,32,16,16,121,18.713450292,108,53,55,13,6,7,3,1,2,5,4,1,1,1,0,6,3,3,2,0,2,1,0,1,0,0,0,121,20.967741935,30,14,16,9,4,5,82,41,41,39,18,21,121,35.514018691,1,0,1,45,32,13,49,15,34,12.5,98.3957,2,0,0,0,2,0,6,0,0,0,5,0,8,3,2,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,5,0,0,19.436907446048707,11.920306312250693,7.919554202915887,0.0,0.0,19.784817917276076,0.0,115.05167256696458,35.80221172477204,Medio
