DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Naranjo           ,20601,205,77,80,157,13,7,6,0,0,0,0,0,0,16,8,8,133,66,67,17,7,10,6,4,2,0,0,0,0,0,0,1,23,11,12,157,12.105263157,147,73,74,10,4,6,6,0,6,2,2,0,4,0,4,6,2,4,4,0,4,0,0,0,0,0,0,157,11.363636363,39,24,15,11,5,6,107,48,59,50,29,21,157,22.47706422,6,4,2,58,36,22,61,18,43,40.0,83.2456,3,1,0,0,8,3,2,0,0,0,3,0,6,4,4,0,0,2,0,1,0,0,0,0,1,0,3,0,3,0,1,0,1,5,0,0,0,2,1,4,0,0,14.511954995210983,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,100.71721333787161,23.89633084124642,Medio
Naranjo           ,20601,384,14,21,35,0,0,0,0,0,0,0,0,0,5,1,4,30,13,17,5,1,4,0,0,0,0,0,0,0,0,0,0,5,1,4,35,2.631578947,34,13,21,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.136363636,12,6,6,1,0,1,22,8,14,13,6,7,35,5.504587155,0,0,0,14,7,7,12,4,8,0.0,133.3202,1,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,54.44668720507277,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,63.9785115457334,12.613604259338427,Bajo-medio
Naranjo           ,20601,715,35,39,74,0,0,0,0,0,0,7,4,3,0,0,0,67,31,36,7,4,3,0,0,0,0,0,0,0,0,0,0,7,4,3,74,3.684210526,73,34,39,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1.136363636,21,9,12,3,1,2,50,25,25,24,10,14,74,10.550458715,1,0,1,31,21,10,25,7,18,6.666666666,113.9651,3,0,0,0,2,2,1,0,0,0,4,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,39.010902687670814,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,61.30789683333144,11.793438762578818,Bajo-medio
Naranjo           ,20601,743,3,7,10,0,0,0,0,0,0,0,0,0,2,1,1,8,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,10,1.052631578,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,2,0,2,2,1,1,6,2,4,4,1,3,10,1.376146788,0,0,0,3,2,1,6,1,5,0.0,180.92,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.40775461735322,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,95.09582758601385,22.169961771144532,Medio
Naranjo           ,20601,1199,10,14,24,0,0,0,0,0,0,0,0,0,1,0,1,23,10,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,24,0.526315789,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0,3,1,2,2,1,1,19,8,11,5,2,3,24,1.834862385,0,0,0,10,4,6,12,6,6,0.0,133.32,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,54.446527704119354,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,57.06700048077999,10.491028179897636,Bajo
Naranjo           ,20601,1493,26,21,47,0,0,0,0,0,0,8,5,3,6,5,1,33,16,17,14,10,4,0,0,0,0,0,0,0,0,0,0,14,10,4,47,7.368421052,45,25,20,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,47,2.272727272,10,6,4,3,0,3,34,20,14,13,6,7,47,5.504587155,2,2,0,16,13,3,22,8,14,13.333333333,114.28,1,0,0,0,1,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,39.2620369388258,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,68.00040035348643,13.848756007961832,Bajo-medio
Naranjo           ,20601,1541,30,34,64,1,1,0,0,0,0,4,2,2,3,2,1,57,26,31,6,3,3,1,1,0,0,0,0,0,0,0,0,7,4,3,64,3.684210526,61,27,34,3,3,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,64,3.409090909,11,5,6,15,8,7,38,17,21,26,13,13,64,11.467889908,1,1,0,21,12,9,33,12,21,6.666666666,123.7999,1,0,0,0,2,1,0,0,0,0,1,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,46.85420257099587,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,72.3413551826565,15.181895287598,Bajo-medio
Naranjo           ,20601,1639,16,19,35,3,1,2,3,1,2,0,0,0,0,0,0,32,15,17,0,0,0,3,1,2,0,0,0,0,0,0,0,3,1,2,35,1.578947368,34,16,18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,1.136363636,6,3,3,4,2,2,25,11,14,10,5,5,35,4.128440366,2,2,0,22,11,11,7,1,6,13.333333333,79.2034,3,0,0,0,2,1,0,0,0,0,1,0,1,2,2,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,11.288281225701025,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,31.724660531361657,2.708208465341526,Bajo
Naranjo           ,20601,1980,23,32,55,0,0,0,0,0,0,0,0,0,3,1,2,52,22,30,3,1,2,0,0,0,0,0,0,0,0,0,0,3,1,2,55,1.578947368,55,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0,8,2,6,7,4,3,40,17,23,15,6,9,55,6.422018348,1,1,0,24,12,12,22,8,14,6.666666666,101.1731,1,0,0,0,1,1,2,1,0,0,0,0,3,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,28.809221707122752,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,43.736148691783384,6.397025166667214,Bajo
Naranjo           ,20601,2242,51,41,92,8,5,3,0,0,0,13,6,7,4,2,2,71,40,31,17,9,8,4,2,2,0,0,0,0,0,0,0,21,11,10,92,11.052631578,81,45,36,11,6,5,1,1,0,1,1,0,1,1,0,3,1,2,0,0,0,2,2,0,4,1,3,92,12.5,17,8,9,11,4,7,64,39,25,28,12,16,92,12.3853211,3,3,0,30,25,5,45,16,29,20.0,125.6934,0,0,0,0,6,1,0,0,0,0,7,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,48.36427784747083,19.60819046800633,0.0,0.0,0.0,2.7124504841410615,0.25929460266063054,104.56152512813146,25.076947376651304,Medio
