DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Palmares          ,20701,48482,30,14,16,23.631269841081433,5.232558139534884,38.167,67.03082798061632,18.12227217746566,Bajo-medio
Palmares          ,20701,48490,36,16,20,20.109296284458985,6.395348837209303,35.767,62.27164512166829,16.159762999291242,Bajo-medio
Palmares          ,20701,48498,31,14,17,19.786152399066356,5.426356589147287,35.533,60.74550898821364,15.530441483851426,Bajo-medio
Palmares          ,20701,48506,65,32,33,25.049145498837227,12.015503875968992,35.507,72.57164937480621,20.407099880666454,Medio
Palmares          ,20701,48514,55,22,33,18.832259757096818,10.077519379844961,35.758,64.66777913694179,17.14783913262762,Bajo-medio
Palmares          ,20701,48522,99,45,54,39.16453892531012,18.6046511627907,40.246,98.01519008810081,30.89906534091615,Medio
Palmares          ,20701,48530,123,64,59,21.180555066358696,23.25581395348837,45.989,90.42536901984707,27.769306735582383,Medio
Palmares          ,20701,48538,11,6,5,25.433744259152146,1.550387596899225,43.37,70.35413185605137,19.492678516264228,Bajo-medio
Palmares          ,20701,48610,15,6,9,21.57954118080636,2.3255813953488373,37.678,61.58312257615519,15.87584202903288,Bajo-medio
Palmares          ,20701,48618,33,19,14,10.415428453237723,5.813953488372093,37.628,53.857381941609816,12.690035273366066,Bajo
Palmares          ,20701,48626,28,10,18,26.188909447036114,4.844961240310078,35.229,66.2628706873462,17.8055952854116,Bajo-medio
Palmares          ,20701,48633,131,60,71,33.00746699642272,24.8062015503876,35.244,93.05766854681032,28.85476870131812,Medio
Palmares          ,20701,48640,185,104,81,57.63909312062921,35.27131782945737,33.016,125.92641095008656,42.408609886512366,Alto-medio
