DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Palmares          ,20701,48482,14,16,30,0,0,0,0,0,0,0,0,0,0,0,0,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,22,10,12,8,4,4,7,4,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30,14.035087719,5,4,1,8,3,5,17,7,10,13,7,6,30,7.647058823,0,0,0,11,6,5,14,4,10,0.0,142.8399,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.386530116992645,8.129777864927604,10.0,0.0,0.0,0.0,0.0,92.06867665899264,23.631269841081433,Medio
Palmares          ,20701,48490,16,20,36,6,4,2,0,0,0,0,0,0,2,0,2,27,12,15,8,4,4,0,0,0,0,0,0,0,0,0,1,8,4,4,36,4.12371134,30,14,16,6,2,4,2,1,1,2,0,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,36,10.526315789,4,3,1,5,3,2,27,10,17,9,6,3,36,5.294117647,0,0,0,17,9,8,16,5,11,0.0,133.3201,0,0,0,0,1,0,0,0,0,0,1,0,3,3,1,0,0,0,2,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.464019227472384,8.129777864927604,10.0,0.0,0.0,0.0,0.0,82.4081640034724,20.109296284458985,Bajo-medio
Palmares          ,20701,48498,14,17,31,0,0,0,0,0,0,0,0,0,0,0,0,31,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,27,12,15,4,2,2,3,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31,7.017543859,3,1,2,4,2,2,24,11,13,7,3,4,31,4.117647058,0,0,0,16,8,8,13,5,8,0.0,142.84,0,0,0,0,4,1,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60.3866133383932,8.129777864927604,10.0,0.0,0.0,0.0,0.0,81.52180425539319,19.786152399066356,Bajo-medio
Palmares          ,20701,48506,32,33,65,2,1,1,13,7,6,4,1,3,1,1,0,46,23,23,18,8,10,1,1,0,0,0,0,0,0,0,0,19,9,10,65,9.793814432,52,24,28,13,8,5,11,8,3,3,3,0,3,3,0,5,4,1,2,2,0,4,3,1,3,3,0,65,22.807017543,15,5,10,5,4,1,45,23,22,20,9,11,65,11.764705882,1,1,0,26,16,10,29,13,16,8.333333333,110.243,0,0,0,0,2,0,0,0,1,0,0,0,2,4,3,0,2,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,33.258933401242,8.129777864927604,10.0,0.0,0.0,0.0,0.0,95.957804591242,25.049145498837227,Medio
Palmares          ,20701,48514,22,33,55,0,0,0,0,0,0,8,3,5,0,0,0,47,19,28,8,3,5,0,0,0,0,0,0,0,0,0,0,8,3,5,55,4.12371134,48,17,31,7,5,2,6,4,2,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,55,12.280701754,16,3,13,11,6,5,28,13,15,27,9,18,55,15.882352941,0,0,0,20,12,8,23,8,15,0.0,114.28,0,0,0,0,2,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,1,0,0,0,3,0,0,36.61858134142911,8.129777864927604,10.0,0.0,0.0,0.0,0.0,78.90534737642912,18.832259757096818,Bajo-medio
Palmares          ,20701,48522,45,54,99,3,1,2,0,0,0,3,2,1,9,4,5,84,38,46,15,7,8,0,0,0,0,0,0,0,0,0,0,15,7,8,99,7.731958762,70,31,39,29,14,15,23,10,13,9,5,4,0,0,0,5,1,4,0,0,0,0,0,0,1,1,0,99,50.877192982,20,11,9,19,9,10,60,25,35,39,20,19,99,22.94117647,3,3,0,36,19,17,43,14,29,25.0,92.0578,0,0,0,0,0,1,0,0,0,0,3,0,8,5,2,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,1,1,2,0,2,0,0,18.124955268497203,8.129777864927604,10.0,0.0,0.0,0.0,0.0,134.6752834824972,39.16453892531012,Alto-medio
Palmares          ,20701,48530,64,59,123,0,0,0,0,0,0,10,5,5,4,1,3,109,58,51,14,6,8,0,0,0,0,0,0,0,0,0,0,14,6,8,123,7.216494845,110,59,51,13,5,8,6,3,3,5,1,4,2,2,0,7,3,4,5,3,2,1,0,1,1,0,1,123,22.807017543,22,14,8,14,6,8,87,44,43,36,20,16,123,21.176470588,1,0,1,56,33,23,49,20,29,8.333333333,89.28,2,0,0,0,3,1,0,0,0,0,3,0,8,6,4,0,0,1,0,0,0,0,0,0,1,1,1,2,3,0,4,8,1,2,0,0,3,0,0,2,0,0,15.813231204030577,8.129777864927604,10.0,0.0,0.0,0.0,0.0,85.34654751303057,21.180555066358696,Medio
Palmares          ,20701,48538,6,5,11,0,0,0,0,0,0,0,0,0,1,0,1,10,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0.515463917,10,6,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.754385964,0,0,0,1,0,1,10,6,4,1,0,1,11,0.588235294,0,0,0,5,3,2,6,3,3,0.0,171.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,84.15464533535727,8.129777864927604,10.0,0.0,0.0,0.0,0.0,97.01273051035727,25.433744259152146,Medio
Palmares          ,20701,48610,6,9,15,0,0,0,0,0,0,0,0,0,1,0,1,14,6,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0.515463917,12,5,7,3,1,2,2,1,1,1,0,1,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,15,5.263157894,2,1,1,2,0,2,11,5,6,4,1,3,15,2.352941176,0,0,0,6,3,3,8,2,6,0.0,152.3601,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.3093738921151,8.129777864927604,10.0,0.0,0.0,0.0,0.0,86.4409368791151,21.57954118080636,Medio
Palmares          ,20701,48618,19,14,33,0,0,0,0,0,0,0,0,0,2,0,2,29,19,10,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,33,1.030927835,23,13,10,10,6,4,3,2,1,3,2,1,2,0,2,4,3,1,2,2,0,0,0,0,3,1,2,33,17.543859649,3,2,1,8,4,4,22,13,9,11,6,5,33,6.470588235,0,0,0,16,10,6,14,7,7,0.0,95.24,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,2,0,0,20.773226676786386,8.129777864927604,10.0,0.0,0.0,0.0,0.0,55.818602395786385,10.415428453237723,Bajo
