DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
La Cruz           ,51001,1367,63,30,33,17.351326935557484,12.266112266112266,79.069,108.68643920166976,29.27021978665533,Medio
La Cruz           ,51001,1841,167,84,83,39.67548190295796,33.88773388773389,79.957,153.52021579069185,47.84666056507153,Alto-medio
La Cruz           ,51001,2353,124,59,65,27.94733727463884,24.94802494802495,77.745,130.64036222266378,38.36661500207118,Alto-medio
La Cruz           ,51001,2816,73,31,42,14.18264432450909,14.345114345114347,79.325,107.85275866962344,28.924792338647993,Medio
La Cruz           ,51001,3225,77,32,45,18.133373114191716,15.176715176715177,79.529,112.83908829090689,30.990829687241895,Medio
La Cruz           ,51001,3289,21,10,11,25.26961349344301,3.5343035343035343,81.102,109.90591702774654,29.77549860410507,Medio
La Cruz           ,51001,3387,207,104,103,20.87856905131645,42.20374220374221,79.083,142.16531125505867,43.14186592811007,Alto-medio
La Cruz           ,51001,3633,61,31,30,20.07019180719514,11.85031185031185,83.844,115.76450365750699,32.20294718981298,Medio
La Cruz           ,51001,4666,284,132,152,51.148768795329715,58.21205821205822,81.413,190.77382700738792,63.28233329219458,Alto
La Cruz           ,51001,4788,10,4,6,24.083115268357943,1.2474012474012475,72.553,97.88351651575918,24.79413347904401,Bajo-medio
La Cruz           ,51001,4857,19,8,11,29.271342569337506,3.118503118503119,77.812,110.20184568784063,29.89811377612741,Medio
La Cruz           ,51001,5689,32,13,19,22.849796915569378,5.8212058212058215,92.475,121.14600273677519,34.43271917314407,Medio
La Cruz           ,51001,6130,280,134,146,64.83461113501951,57.380457380457386,92.752,214.9670685154769,73.3065684181505,Alto
La Cruz           ,51001,6153,73,39,34,15.944010499641672,14.345114345114347,79.119,109.40812484475602,29.56924323793219,Medio
La Cruz           ,51001,7296,4,3,1,25.287176219627334,0.0,69.71,94.99717621962733,23.59820635318644,Bajo-medio
La Cruz           ,51001,7555,20,9,11,17.402995365185706,3.3264033264033266,77.572,98.30139869158904,24.967278908277375,Bajo-medio
La Cruz           ,51001,8380,87,38,49,17.96999178407866,17.255717255717258,80.32,115.54570903979591,32.11229176063057,Medio
La Cruz           ,51001,9222,60,28,32,45.567294556121915,11.642411642411643,79.65,136.85970619853356,40.94353989749999,Alto-medio
La Cruz           ,51001,9581,251,128,123,67.76199998692788,51.35135135135135,80.489,199.60235133827922,66.9403467782538,Alto
La Cruz           ,51001,10165,19,9,10,27.04146350102114,3.118503118503119,78.32,108.47996661952425,29.18466987347822,Medio
La Cruz           ,51001,10277,116,54,62,16.002499141134866,23.284823284823286,78.808,118.09532242595816,33.1686993550668,Medio
La Cruz           ,51001,10392,44,19,25,15.371544059822407,8.316008316008316,79.062,102.74955237583072,26.81032827362667,Bajo-medio
La Cruz           ,51001,10557,23,8,15,13.400220896420334,3.9501039501039505,77.661,95.01132484652429,23.60406869960567,Bajo-medio
La Cruz           ,51001,10567,74,39,35,27.77029755984965,14.553014553014554,67.012,109.3353121128642,29.539073988210003,Medio
La Cruz           ,51001,10959,70,32,38,26.993242363420705,13.721413721413722,80.948,121.66265608483442,34.64678948025139,Medio
La Cruz           ,51001,11620,114,48,66,57.414545612082705,22.86902286902287,79.735,160.01856848110558,50.53919001708051,Alto-medio
La Cruz           ,51001,11850,17,9,8,1.7203535765979827,2.7027027027027026,70.845,75.26805627930068,15.423636730347932,Bajo-medio
La Cruz           ,51001,12459,43,18,25,33.293893163643205,8.108108108108109,79.45,120.85200127175132,34.310902515719754,Medio
La Cruz           ,51001,12554,137,60,77,24.197181181799053,27.650727650727653,79.27,131.1179088325267,38.56448181124879,Alto-medio
La Cruz           ,51001,13252,27,14,13,18.720001882694014,4.781704781704782,79.291,102.79270666439879,26.828208834822043,Bajo-medio
La Cruz           ,51001,14111,82,40,42,10.440059592011043,16.216216216216218,79.378,106.03427580822726,28.171321590668164,Medio
La Cruz           ,51001,14308,66,35,31,41.74636983489508,12.889812889812891,79.166,133.80218272470796,39.676684681157454,Alto-medio
La Cruz           ,51001,15100,33,15,18,18.006806769158906,6.029106029106029,86.56,110.59591279826493,30.061391663837433,Medio
La Cruz           ,51001,15502,176,75,101,26.096849831900876,35.75883575883576,77.572,139.42768559073664,42.00755726852678,Alto-medio
La Cruz           ,51001,15662,10,7,3,24.614672211928443,1.2474012474012475,80.504,106.3660734593297,28.308798731454722,Medio
La Cruz           ,51001,16521,121,60,61,28.684656258178226,24.324324324324326,77.629,130.63798058250256,38.36562819255442,Alto-medio
La Cruz           ,51001,16878,137,69,68,51.97769523114138,27.650727650727653,94.897,174.52542288186902,56.54996453039407,Alto
La Cruz           ,51001,16932,20,11,9,27.760249084059062,3.3264033264033266,87.58,118.66665241046239,33.40542439653197,Medio
