DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Guácimo           ,70601,38588,3,2,1,0.0,0.25125628140703515,39.558,39.80925628140704,11.289571885378178,Bajo
Guácimo           ,70601,38601,143,72,71,23.592344756733294,17.839195979899497,38.855,80.28654073663279,30.745686902315683,Medio
Guácimo           ,70601,38692,201,98,103,30.827774694412703,25.125628140703515,27.251,83.20440283511623,32.14820837468504,Medio
Guácimo           ,70601,38697,111,54,57,10.353409891074177,13.819095477386934,35.533,59.70550536846111,20.853052139878937,Bajo-medio
Guácimo           ,70601,38703,332,160,172,33.285367350430576,41.58291457286432,40.542,115.41028192329489,47.62852767461995,Alto
Guácimo           ,70601,38746,54,32,22,9.58239669762309,6.658291457286432,38.724,54.96468815490952,18.574295394644047,Bajo-medio
Guácimo           ,70601,38830,164,93,71,29.22063803274409,20.477386934673365,32.133,81.83102496741745,31.48807027215939,Medio
Guácimo           ,70601,38869,84,49,35,21.486557351534017,10.42713567839196,8.787,40.70069302992598,11.718056556297602,Bajo
Guácimo           ,70601,38890,80,43,37,9.073770465567286,9.924623115577889,34.885,53.88339358114517,18.05455223801948,Bajo-medio
Guácimo           ,70601,38942,125,67,58,10.702338395859671,15.577889447236181,21.503,47.78322784309585,15.12240083954427,Bajo
Guácimo           ,70601,38973,105,56,49,15.684636753585654,13.06532663316583,39.654,68.40396338675149,25.034118185973604,Medio
Guácimo           ,70601,38993,20,9,11,14.394647735440804,2.386934673366834,37.486,54.267582408807634,18.23921932030588,Bajo-medio
Guácimo           ,70601,38994,12,7,5,22.81494033745651,1.3819095477386936,26.225,50.4218498851952,16.390700692863202,Bajo
Guácimo           ,70601,39019,59,29,30,18.651304709119255,7.2864321608040195,38.191,64.12873686992327,22.97915575570286,Bajo-medio
Guácimo           ,70601,39090,62,29,33,19.765484688001866,7.663316582914573,34.361,61.789801270916435,21.854905434962493,Bajo-medio
Guácimo           ,70601,39138,98,48,50,21.478841819559154,12.185929648241206,38.19,71.85477146780036,26.692809469983303,Medio
Guácimo           ,70601,39224,54,24,30,7.446092770464273,6.658291457286432,36.269,50.373384227750705,16.367404826593944,Bajo
Guácimo           ,70601,39226,107,53,54,16.919378106056644,13.316582914572864,39.411,69.6469610206295,25.631586747810132,Medio
Guácimo           ,70601,39247,127,68,59,16.269894537826058,15.829145728643216,36.953,69.05204026646928,25.345627677811056,Medio
Guácimo           ,70601,39253,46,23,23,14.444738024944773,5.653266331658291,40.668,60.76600435660306,21.362799534407323,Bajo-medio
Guácimo           ,70601,39266,1,1,0,21.292627523163844,0.0,22.085,43.377627523163845,13.004771959621038,Bajo
Guácimo           ,70601,39336,65,23,42,9.299073660498522,8.040201005025125,38.649,55.98827466552365,19.06630016097968,Bajo-medio
Guácimo           ,70601,39372,19,9,10,18.278220317616558,2.261306532663317,38.303,58.84252685027987,20.438246415313763,Bajo-medio
Guácimo           ,70601,39482,6,5,1,21.820785930598465,0.628140703517588,6.358,28.806926634116053,6.001109629251737,Bajo
Guácimo           ,70601,39489,28,12,16,15.096395271316934,3.391959798994975,27.09,45.578355070311915,14.06259016196657,Bajo
Guácimo           ,70601,39500,52,27,25,16.700484967595816,6.407035175879397,38.624,61.731520143475215,21.826891591295006,Bajo-medio
Guácimo           ,70601,39515,44,25,19,12.900086263511982,5.402010050251256,34.614,52.916096313763234,17.589603881353657,Bajo-medio
Guácimo           ,70601,39516,221,113,108,23.656989467098708,27.63819095477387,25.109,76.40418042187258,28.87956248617007,Medio
Guácimo           ,70601,39533,606,294,312,55.46892199961484,76.00502512562815,31.334,162.807947125243,70.4110447855064,Alto
Guácimo           ,70601,39534,28,16,12,14.311623506984311,3.391959798994975,33.949,51.652583305979284,16.982274246085414,Bajo
Guácimo           ,70601,39535,44,20,24,10.626030806199669,5.402010050251256,34.614,50.64204085645092,16.49653933594662,Bajo
Guácimo           ,70601,39610,193,95,98,16.33574530712126,24.120603015075375,36.127,76.58334832219663,28.965682672416843,Medio
Guácimo           ,70601,39630,65,28,37,12.898263340733918,8.040201005025125,38.831,59.76946434575905,20.883795141427147,Bajo-medio
Guácimo           ,70601,39717,90,48,42,13.005690176796481,11.180904522613066,39.615,63.80159469940955,22.82190914733796,Bajo-medio
Guácimo           ,70601,39759,26,12,14,13.611577591673344,3.1407035175879394,39.405,56.157281109261284,19.147536065320057,Bajo-medio
Guácimo           ,70601,39780,37,21,16,25.159710346250574,4.522613065326634,33.959,63.64132341157721,22.74487194852518,Bajo-medio
Guácimo           ,70601,39870,16,7,9,22.72484109200731,1.8844221105527637,35.9,60.50926320256007,21.239392406437382,Bajo-medio
Guácimo           ,70601,39878,47,24,23,6.550643205682008,5.778894472361809,39.229,51.55853767804382,16.937069569472868,Bajo
Guácimo           ,70601,39972,156,82,74,25.13043141279065,19.47236180904523,48.215,92.81779322183588,36.769052672519145,Alto-medio
Guácimo           ,70601,39991,219,97,122,15.64311642337119,27.386934673366838,33.101,76.13105109673802,28.748278097016076,Medio
Guácimo           ,70601,39995,123,67,56,17.771724802159817,15.326633165829145,39.162,72.26035796798897,26.887761717971078,Medio
Guácimo           ,70601,40043,95,51,44,24.928067717907407,11.809045226130653,37.862,74.59911294403807,28.01192521912639,Medio
Guácimo           ,70601,40068,37,18,19,7.1258115495939425,4.522613065326634,36.524,48.17242461492057,15.309475077817805,Bajo
Guácimo           ,70601,40091,84,45,39,5.3016363934183905,10.42713567839196,44.402,60.130772071810355,21.057464021866455,Bajo-medio
Guácimo           ,70601,40162,25,16,9,12.695963937295662,3.015075376884422,31.844,47.555039314180085,15.012718030435824,Bajo
Guácimo           ,70601,40218,22,6,16,13.15433304029774,2.638190954773869,36.622,52.414523995071605,17.34851437020893,Bajo-medio
Guácimo           ,70601,40229,160,72,88,15.532830247813049,19.974874371859297,35.707,71.21470461967235,26.38515013998347,Medio
Guácimo           ,70601,40263,24,13,11,13.774273186693101,2.8894472361809047,32.447,49.11072042287401,15.76048337556184,Bajo
Guácimo           ,70601,40270,137,70,67,19.619331770830847,17.08542713567839,36.714,73.41875890650924,27.444567397969426,Medio
Guácimo           ,70601,40272,106,47,59,13.631771294118424,13.190954773869345,37.291,64.11372606798777,22.971940551103927,Bajo-medio
Guácimo           ,70601,40278,63,29,34,11.135501670647743,7.788944723618091,39.96,58.88444639426584,20.458395777609812,Bajo-medio
Guácimo           ,70601,40279,121,59,62,16.87563731290538,15.07537688442211,37.506,69.45701419732748,25.540285483631852,Medio
Guácimo           ,70601,40390,5,5,0,22.026596068310823,0.5025125628140703,22.85,45.37910863112489,13.966818874694914,Bajo
Guácimo           ,70601,40440,30,16,14,20.69406523207168,3.6432160804020097,17.745,42.08228131247369,12.382141138380556,Bajo
Guácimo           ,70601,40505,87,45,42,19.268944036268977,10.804020100502512,38.69,68.76296413677149,25.20667817801759,Medio
Guácimo           ,70601,40511,31,14,17,21.979499569329093,3.7688442211055273,41.227,66.97534379043462,24.3474271800061,Medio
Guácimo           ,70601,40528,97,56,41,23.467603601550714,12.060301507537687,38.108,73.6359051090884,27.548942519713194,Medio
Guácimo           ,70601,40538,145,80,65,14.548327438102529,18.090452261306535,35.619,68.25777969940907,24.963852438831395,Medio
Guácimo           ,70601,40539,65,27,38,3.1287607022604322,8.040201005025125,39.048,50.21696170728556,16.29221760515928,Bajo
Guácimo           ,70601,40540,21,12,9,14.373301132755076,2.512562814070352,38.963,55.84886394682543,18.99928995972503,Bajo-medio
Guácimo           ,70601,40550,104,57,47,17.586989916891064,12.939698492462313,35.503,66.02968840935338,23.892881374665468,Medio
Guácimo           ,70601,40553,39,22,17,26.222634133752653,4.773869346733668,37.207,68.20350348048632,24.93776362451843,Medio
Guácimo           ,70601,40616,266,137,129,23.58883462286539,33.29145728643216,24.172,81.05229190929755,31.113758602041504,Medio
Guácimo           ,70601,40620,49,21,28,12.291313874109925,6.030150753768844,38.57,56.89146462787877,19.500434219779073,Bajo-medio
Guácimo           ,70601,40674,164,67,97,21.238095912468545,20.477386934673365,41.251,82.96648284714192,32.033847969505764,Medio
Guácimo           ,70601,40713,82,43,39,7.6603665824718,10.175879396984925,37.798,55.63424597945673,18.896130078472478,Bajo-medio
Guácimo           ,70601,40721,83,39,44,17.618579998355212,10.301507537688442,38.778,66.69808753604366,24.21415911009487,Medio
Guácimo           ,70601,40767,43,21,22,13.717756607050097,5.276381909547738,52.982,71.97613851659784,26.751146665584507,Medio
Guácimo           ,70601,40826,87,47,40,27.264791904276937,10.804020100502512,34.991,73.05981200477945,27.27203328904833,Medio
Guácimo           ,70601,40829,86,46,40,11.3311320685783,10.678391959798995,41.03,63.0395240283773,22.45560654512068,Bajo-medio
Guácimo           ,70601,40891,101,55,46,10.915987408170544,12.562814070351758,55.142,78.62080147852231,29.94502018195121,Medio
Guácimo           ,70601,40911,25,12,13,19.317817593172208,3.015075376884422,26.782,49.11489297005663,15.76248898337351,Bajo
Guácimo           ,70601,40932,151,72,79,12.872760329495678,18.84422110552764,35.208,66.92498143502331,24.323219632671986,Medio
Guácimo           ,70601,40990,82,39,43,15.032034205301109,10.175879396984925,43.4,68.60791360228603,25.132150425650124,Medio
Guácimo           ,70601,40994,172,76,96,19.597032393569076,21.482412060301506,41.943,83.02244445387058,32.06074689495739,Medio
Guácimo           ,70601,41032,30,13,17,10.831840943695033,3.6432160804020097,37.498,51.97305702409704,17.136315546126223,Bajo-medio
Guácimo           ,70601,41037,51,31,20,16.204490187186195,6.281407035175879,38.028,60.513897222362075,21.241619829138088,Bajo-medio
Guácimo           ,70601,41087,26,13,13,17.53594078944753,3.1407035175879394,34.226,54.90264430703547,18.544472933563043,Bajo-medio
Guácimo           ,70601,41118,47,21,26,19.885793398587477,5.778894472361809,29.962,55.62668787094928,18.892497141371816,Bajo-medio
Guácimo           ,70601,41123,25,14,11,16.73393419606632,3.015075376884422,39.023,58.77200957295074,20.40435105210296,Bajo-medio
Guácimo           ,70601,41192,74,38,36,12.329264694061823,9.170854271356783,34.664,56.16411896541861,19.150822800526154,Bajo-medio
Guácimo           ,70601,41229,86,39,47,15.734174192894464,10.678391959798995,38.117,64.52956615269346,23.17182136389997,Medio
Guácimo           ,70601,41395,77,36,41,12.948264247432597,9.547738693467336,25.558,48.054002940899935,15.252553628139223,Bajo
Guácimo           ,70601,41409,169,75,94,22.54034235572861,21.105527638190953,34.011,77.65686999391957,29.481689647670343,Medio
Guácimo           ,70601,41442,52,22,30,7.795442957057354,6.407035175879397,38.047,52.249478132936744,17.269182188715444,Bajo-medio
Guácimo           ,70601,41558,126,65,61,12.846565561829646,15.7035175879397,27.443,55.99308314976935,19.06861144306791,Bajo-medio
Guácimo           ,70601,41571,25,9,16,18.673233699379164,3.015075376884422,26.222,47.91030907626359,15.183484657845883,Bajo
Guácimo           ,70601,41589,171,91,80,16.741057486925847,21.35678391959799,40.234,78.33184140652384,29.80612646732162,Medio
Guácimo           ,70601,41597,91,45,46,11.408875992464667,11.306532663316583,39.211,61.926408655781245,21.92056816475932,Bajo-medio
Guácimo           ,70601,41657,142,73,69,15.12940747893163,17.713567839195978,35.179,68.0219753181276,24.850508937026454,Medio
Guácimo           ,70601,41774,13,8,5,17.194681259621568,1.507537688442211,3.446,22.148218948063782,2.800485270488137,Bajo
Guácimo           ,70601,41780,10,3,7,16.818138673370886,1.1306532663316584,26.217,44.165791939702544,13.383616977186307,Bajo
Guácimo           ,70601,41837,48,22,26,14.252205444531759,5.9045226130653266,31.745,51.90172805759708,17.102030030313088,Bajo-medio
Guácimo           ,70601,41866,129,71,58,18.105470771737824,16.08040201005025,26.879,61.06487278178808,21.50645587236554,Bajo-medio
Guácimo           ,70601,41897,32,18,14,18.930753175838756,3.8944723618090453,31.47,54.2952255376478,18.25250647386326,Bajo-medio
Guácimo           ,70601,41910,69,33,36,25.289398842456183,8.542713567839195,38.751,72.58311241029537,27.042899287999695,Medio
Guácimo           ,70601,41939,59,30,29,22.478060162040865,7.2864321608040195,36.427,66.19149232284488,23.970655256818148,Medio
Guácimo           ,70601,42042,167,84,83,13.70987563459726,20.85427135678392,24.074,58.63814699138118,20.340007660036665,Bajo-medio
Guácimo           ,70601,42045,26,13,13,13.152562656828797,3.1407035175879394,20.525,36.818266174416735,9.851900156176676,Bajo
Guácimo           ,70601,42059,15,8,7,18.50461814648773,1.7587939698492463,17.942,38.20541211633697,10.518656124481113,Bajo
Guácimo           ,70601,42082,96,49,47,7.640799510845728,11.934673366834172,38.403,57.9784728776799,20.022923754764673,Bajo-medio
Guácimo           ,70601,42093,108,49,59,12.852646777281345,13.442211055276381,32.673,58.967857832557726,20.498488944900476,Bajo-medio
Guácimo           ,70601,42122,27,16,11,13.055645061684338,3.2663316582914574,0.0,16.321976719975794,0.0,Bajo
Guácimo           ,70601,42142,14,8,6,16.12332256730846,1.6331658291457287,40.944,58.70048839645419,20.369973147191807,Bajo-medio
Guácimo           ,70601,42185,50,28,22,13.641221335813752,6.155778894472362,39.075,58.87200023028612,20.45241331111859,Bajo-medio
Guácimo           ,70601,42192,89,51,38,19.826374391019673,11.055276381909549,38.805,69.68665077292923,25.65066432171684,Medio
Guácimo           ,70601,42235,166,85,81,18.663316655800365,20.728643216080403,34.555,73.94695987188078,27.698456434070494,Medio
