DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Buenos Aires      ,60301,38556,60,74,134,32,15,17,5,4,1,21,9,12,32,17,15,85,34,51,25,15,10,7,3,4,17,8,9,0,0,0,0,49,26,23,134,19.52191235,110,52,58,24,8,16,21,7,14,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,134,40.677966101,39,20,19,7,2,5,88,38,50,46,22,24,134,31.944444444,2,2,0,49,31,18,52,9,43,13.333333333,102.0238,9,1,0,0,0,0,4,2,2,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,4,2,0,1,5,3,1,1,2,0,0,0,0,6,0,0,28.103934206011164,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,148.4054014459608,37.32083800339085,Alto-medio
Buenos Aires      ,60301,38596,35,56,91,79,28,51,91,35,56,74,28,46,8,2,6,0,0,0,0,0,0,29,14,15,54,19,35,8,2,6,0,91,35,56,91,36.254980079,90,34,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,91,1.694915254,35,13,22,7,4,3,49,18,31,42,17,25,91,29.166666666,0,0,0,17,9,8,45,14,31,0.0,161.8801,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,76.77637752504924,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,158.71675053599887,40.19415619843454,Alto-medio
Buenos Aires      ,60301,38604,13,18,31,14,5,9,0,0,0,0,0,0,5,2,3,12,6,6,19,7,12,0,0,0,0,0,0,0,0,0,0,19,7,12,31,7.569721115,28,12,16,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,5.084745762,9,3,6,1,1,0,21,9,12,10,4,6,31,6.944444444,0,0,0,11,8,3,13,3,10,0.0,133.3199,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.55251110363009,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,87.9752334365797,20.481615535532285,Bajo
Buenos Aires      ,60301,38696,39,44,83,0,0,0,0,0,0,0,0,0,0,0,0,83,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0.0,70,34,36,13,5,8,10,3,7,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,83,22.033898305,25,13,12,4,1,3,54,25,29,29,14,15,83,20.138888888,0,0,0,38,21,17,25,9,16,0.0,123.8001,4,2,0,0,2,3,0,0,0,0,2,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,5,0,0,0,0,0,0,0,0,0,0,45.8114391377956,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,102.80803734274522,24.61486376279633,Bajo-medio
Buenos Aires      ,60301,38698,53,64,117,2,0,2,0,0,0,7,3,4,9,5,4,99,45,54,18,8,10,0,0,0,0,0,0,0,0,0,0,18,8,10,117,7.171314741,107,49,58,10,4,6,5,3,2,0,0,0,1,1,0,5,1,4,1,1,0,0,0,0,2,0,2,117,16.949152542,38,17,21,5,1,4,74,35,39,43,18,25,117,29.861111111,0,0,0,45,28,17,40,12,28,0.0,112.9914,17,6,0,0,0,2,2,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,0,0,1,0,1,0,0,37.0222918282812,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,105.82768123423081,25.456305329772317,Bajo-medio
Buenos Aires      ,60301,38707,49,45,94,23,13,10,0,0,0,19,10,9,30,13,17,46,26,20,24,10,14,24,13,11,0,0,0,0,0,0,0,48,23,25,94,19.123505976,83,42,41,11,7,4,8,5,3,2,2,0,2,2,0,3,1,2,0,0,0,0,0,0,1,0,1,94,18.644067796,29,18,11,4,2,2,61,29,32,33,20,13,94,22.916666666,0,0,0,27,23,4,46,12,34,0.0,151.2904,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.16531113745732,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,143.67336258740696,36.00222748664746,Medio
Buenos Aires      ,60301,38727,9,8,17,1,1,0,0,0,0,8,2,6,5,4,1,3,2,1,14,7,7,0,0,0,0,0,0,0,0,0,0,14,7,7,17,5.577689243,16,8,8,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.694915254,7,5,2,1,0,1,9,4,5,8,5,3,17,5.555555555,0,0,0,6,4,2,5,1,4,0.0,180.92,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25876540318659,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,119.9107364671362,29.380631670503643,Medio
Buenos Aires      ,60301,38738,41,33,74,8,2,6,0,0,0,0,0,0,12,5,7,62,36,26,4,3,1,8,2,6,0,0,0,0,0,0,0,12,5,7,74,4.780876494,65,38,27,9,3,6,9,3,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,74,15.254237288,18,13,5,3,1,2,53,27,26,21,14,7,74,14.583333333,1,1,0,32,21,11,24,7,17,6.666666666,117.84,8,0,0,0,1,0,2,0,0,0,0,0,2,5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,4,2,0,2,1,0,0,0,0,0,0,0,0,0,40.96495465035152,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,97.07387944330114,23.017006869206725,Bajo-medio
Buenos Aires      ,60301,38864,28,16,44,3,2,1,0,0,0,0,0,0,1,0,1,40,26,14,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2,2,44,1.593625498,42,27,15,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,44,3.389830508,15,11,4,3,1,2,26,16,10,18,12,6,44,12.5,0,0,0,21,14,7,10,3,7,0.0,114.2799,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,5,4,0,0,0,0,0,0,1,0,0,38.07004191000327,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,70.37730892795288,15.577850155840721,Bajo
Buenos Aires      ,60301,38920,38,45,83,0,0,0,0,0,0,5,2,3,0,0,0,78,36,42,5,2,3,0,0,0,0,0,0,0,0,0,0,5,2,3,83,1.992031872,80,35,45,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,83,5.084745762,26,8,18,1,1,0,56,29,27,27,9,18,83,18.75,0,0,0,32,24,8,29,6,23,0.0,165.15,21,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,79.43531271497783,27.345061649953003,0.0,0.004214704052062201,10.0,33.94992700982331,4.823811011949619,120.08590136092744,29.429442400512723,Medio
