DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Guácimo           ,70601,38588,3,2,1,0.0,0.25125628140703515,42.138,42.389256281407036,9.399319469246379,Bajo-medio
Guácimo           ,70601,38601,143,72,71,23.592344756733294,17.839195979899497,30.945,72.37654073663279,21.397833181448252,Medio
Guácimo           ,70601,38692,201,98,103,30.827774694412703,25.125628140703515,53.855,109.80840283511623,36.37507166172804,Alto-medio
Guácimo           ,70601,38697,111,54,57,10.353409891074177,13.819095477386934,40.43,64.60250536846111,18.28728577248154,Medio
Guácimo           ,70601,38703,332,160,172,33.285367350430576,41.58291457286432,28.059,102.92728192329488,33.62179722839003,Alto-medio
Guácimo           ,70601,38746,54,32,22,9.58239669762309,6.658291457286432,33.341,49.58168815490952,12.277155659687375,Bajo-medio
Guácimo           ,70601,38830,164,93,71,29.22063803274409,20.477386934673365,26.571,76.26902496741745,22.95529416086216,Medio
Guácimo           ,70601,38869,84,49,35,21.486557351534017,10.42713567839196,80.601,112.51469302992598,37.45791262587422,Alto
Guácimo           ,70601,38890,80,43,37,9.073770465567286,9.924623115577889,41.362,60.360393581145175,16.58993179817282,Medio
Guácimo           ,70601,38942,125,67,58,10.702338395859671,15.577889447236181,65.916,92.19622784309584,29.328087348794373,Alto-medio
Guácimo           ,70601,38973,105,56,49,15.684636753585654,13.06532663316583,30.928,59.677963386751486,16.316877795657888,Medio
Guácimo           ,70601,38993,20,9,11,14.394647735440804,2.386934673366834,36.597,53.37858240880764,13.796369172908246,Bajo-medio
Guácimo           ,70601,38994,12,7,5,22.81494033745651,1.3819095477386936,55.188,79.38484988519521,24.20199817824649,Alto-medio
Guácimo           ,70601,39019,59,29,30,18.651304709119255,7.2864321608040195,16.671,42.60873686992328,9.487138052979969,Bajo-medio
Guácimo           ,70601,39090,62,29,33,19.765484688001866,7.663316582914573,41.696,69.12480127091644,20.09674702854365,Medio
Guácimo           ,70601,39138,98,48,50,21.478841819559154,12.185929648241206,33.579,67.24377146780037,19.34410929239094,Medio
Guácimo           ,70601,39224,54,24,30,7.446092770464273,6.658291457286432,39.296,53.400384227750706,13.80509251776229,Bajo-medio
Guácimo           ,70601,39226,107,53,54,16.919378106056644,13.316582914572864,34.353,64.58896102062951,18.28186640736954,Medio
Guácimo           ,70601,39247,127,68,59,16.269894537826058,15.829145728643216,39.693,71.79204026646927,21.16396282494709,Medio
Guácimo           ,70601,39253,46,23,23,14.444738024944773,5.653266331658291,29.967,50.06500435660306,12.470540161775515,Bajo-medio
