DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Siquirres         ,70301,142,41,19,22,21.226689799388833,5.201560468140442,86.817,113.24525026752927,33.25002253583202,Alto-medio
Siquirres         ,70301,230,247,129,118,21.662156062531256,31.98959687906372,87.231,140.88275294159496,44.74827401107384,Alto
Siquirres         ,70301,286,172,80,92,30.359891817263524,22.23667100130039,81.658,134.2545628185639,41.99069501563728,Alto
Siquirres         ,70301,816,92,44,48,11.04324235257713,11.833550065019507,87.904,110.78079241759663,32.22471440858034,Alto-medio
Siquirres         ,70301,1250,410,198,212,38.78802460036879,53.18595578673602,79.488,171.4619803871048,57.47039479143756,Alto
Siquirres         ,70301,1322,226,119,107,27.208888224859823,29.258777633289988,82.399,138.86666585814982,43.90950516300451,Alto
Siquirres         ,70301,1490,120,52,68,16.1525596502681,15.474642392717817,86.774,118.40120204298591,35.395094426283634,Alto-medio
Siquirres         ,70301,1508,132,63,69,22.057255644724748,17.035110533159948,55.888,94.98036617788469,25.651136597923124,Medio
Siquirres         ,70301,1557,99,50,49,22.581797105542776,12.743823146944083,45.301,80.62662025248686,19.67943277908192,Bajo-medio
Siquirres         ,70301,1869,5,0,5,23.52006660890812,0.5201560468140443,77.511,101.55122265572216,28.384862617994916,Medio
Siquirres         ,70301,1957,179,87,92,29.8118137475807,23.14694408322497,84.416,137.37475783080566,43.28881472368952,Alto
Siquirres         ,70301,2037,35,18,17,25.32635353620402,4.421326397919375,82.008,111.75567993412339,32.630304666039365,Alto-medio
Siquirres         ,70301,2097,61,33,28,19.926215624692052,7.802340702210664,74.015,101.74355632690272,28.464880734844012,Medio
Siquirres         ,70301,2175,361,190,171,27.38547529654537,46.814044213263976,81.777,155.97651950980935,51.02785454179899,Alto
Siquirres         ,70301,2300,100,52,48,5.749386985417222,12.873862158647595,86.458,105.08124914406481,29.85348779574358,Medio
Siquirres         ,70301,2330,8,4,4,18.677611572348898,0.9102730819245773,50.247,69.83488465427348,15.189660630492824,Bajo-medio
Siquirres         ,70301,2540,132,66,66,23.931335714933276,17.035110533159948,59.397,100.36344624809323,27.890702490998613,Medio
Siquirres         ,70301,2632,121,60,61,5.2719073451231955,15.604681404421328,85.778,106.65458874954453,30.508056866368726,Alto-medio
Siquirres         ,70301,2637,162,89,73,17.67100906171756,20.93628088426528,83.802,122.40928994598285,37.06261132124461,Alto-medio
Siquirres         ,70301,2652,82,41,41,15.481168138419996,10.533159947984396,80.284,106.2983280864044,30.359838890821848,Medio
Siquirres         ,70301,2927,361,173,188,36.41475950188357,46.814044213263976,87.001,170.22980371514757,56.95776246704939,Alto
Siquirres         ,70301,2942,43,25,18,2.639641384901317,5.461638491547465,86.888,94.98927987644879,25.65484503529076,Medio
Siquirres         ,70301,3148,21,9,12,12.119267646927257,2.600780234070221,80.542,95.26204788099749,25.768326891726502,Medio
Siquirres         ,70301,3212,37,19,18,26.688337996744266,4.681404421326398,52.854,84.22374241807066,21.17597230853299,Bajo-medio
Siquirres         ,70301,3292,71,42,29,20.52596367599924,9.102730819245773,88.486,118.11469449524502,35.275896397708834,Alto-medio
