DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Los Chiles        ,21401,50,38,21,17,11.980012576520826,5.109489051094891,99.791,116.88050162761571,31.614443218919558,Medio
Los Chiles        ,21401,1464,11,4,7,28.64776176293107,1.167883211678832,99.872,129.6876449746099,36.69483500948243,Alto-medio
Los Chiles        ,21401,1874,37,27,10,28.557804782353806,4.963503649635037,67.991,101.51230843198884,25.518123342467835,Medio
Los Chiles        ,21401,2017,13,6,7,22.967040156610636,1.4598540145985401,99.764,124.19089417120918,34.514360652340095,Alto-medio
Los Chiles        ,21401,2491,91,43,48,17.23271321348676,12.846715328467154,79.847,109.92642854195391,28.855872095120727,Medio
Los Chiles        ,21401,2663,101,55,46,31.227436027161648,14.306569343065693,66.787,112.32100537022734,29.805762959197573,Medio
Los Chiles        ,21401,2823,80,46,34,26.027035076410428,11.24087591240876,58.123,95.39091098881919,23.0898615143256,Medio
Los Chiles        ,21401,2952,152,77,75,46.683707192282334,21.751824817518248,91.88,160.31553200980056,48.844434778925894,Alto
Los Chiles        ,21401,3102,31,20,11,24.62002113586839,4.087591240875913,80.697,109.40461237674431,28.648875851689432,Medio
Los Chiles        ,21401,3572,66,36,30,24.854377819159943,9.197080291970803,79.056,113.10745811113074,30.11773635875268,Medio
Los Chiles        ,21401,3615,59,29,30,12.51428866380177,8.175182481751825,99.826,120.51547114555359,33.05637830136025,Alto-medio
Los Chiles        ,21401,3657,33,11,22,16.261358429252226,4.37956204379562,99.878,120.51892047304784,33.057746595179566,Alto-medio
Los Chiles        ,21401,4072,53,25,28,32.55135242310156,7.2992700729927,86.469,126.31962249609425,35.35879360768943,Alto-medio
Los Chiles        ,21401,4233,96,45,51,14.292758577857464,13.576642335766422,99.843,127.7124009136239,35.911286841096654,Alto-medio
Los Chiles        ,21401,6595,16,13,3,22.937650529768742,1.897810218978102,80.697,105.53246074874684,27.11285436667107,Medio
Los Chiles        ,21401,6931,49,23,26,8.173363807369597,6.715328467153285,99.827,114.71569227452288,30.75569748869645,Medio
Los Chiles        ,21401,7031,50,26,24,23.07269210881619,6.86131386861314,89.663,119.59700597742932,32.692037653830006,Alto-medio
Los Chiles        ,21401,7363,64,32,32,15.395503020145012,8.905109489051096,99.819,124.11961250919612,34.48608434116772,Alto-medio
Los Chiles        ,21401,7582,208,108,100,51.08141969348796,29.927007299270077,66.39,147.39842699275803,43.72042292800652,Alto
Los Chiles        ,21401,7982,42,20,22,8.854620184953657,5.693430656934306,99.768,114.31605084188797,30.597166034919614,Medio
Los Chiles        ,21401,8133,82,40,42,0.0,11.532846715328466,99.788,111.32084671532846,29.40901579381184,Medio
Los Chiles        ,21401,8290,290,161,129,60.982687426457375,41.8978102189781,82.642,185.52249764543546,58.8436405198639,Alto
