DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
San Vito          ,60801,307,143,71,72,43.67553165176905,26.515151515151516,50.056,120.24668316692056,47.619523145330014,Medio
San Vito          ,60801,557,120,56,64,23.980824219251538,22.15909090909091,63.006,109.14591512834245,41.48112703037772,Medio
San Vito          ,60801,680,177,88,89,30.41652684959305,32.95454545454545,55.776,119.1470723041385,47.01147088943177,Medio
San Vito          ,60801,1224,15,8,7,24.537243703520094,2.272727272727273,53.818,80.62797097624737,25.711548116442547,Bajo-medio
San Vito          ,60801,1236,41,19,22,30.850754132971648,7.196969696969697,94.225,132.27272382994136,54.269567631224966,Alto-medio
San Vito          ,60801,1283,51,25,26,36.34528137397282,9.090909090909092,93.587,139.0231904648819,58.00237584972206,Alto-medio
San Vito          ,60801,1336,164,74,90,24.65659261544694,30.492424242424242,46.723,101.87201685787119,37.458876612312224,Medio
San Vito          ,60801,1889,103,55,48,39.83512304059288,18.939393939393938,60.821,119.59551697998683,47.25944752009659,Medio
San Vito          ,60801,2226,103,43,60,26.688603012291416,18.939393939393938,47.819,93.44699695168535,32.80009000576394,Medio
San Vito          ,60801,2565,189,84,105,26.095557948297028,35.22727272727273,58.359,119.68183067556976,47.307176438653585,Medio
San Vito          ,60801,2595,17,11,6,31.318468879077532,2.6515151515151514,66.161,100.13098403059269,36.49613699773509,Medio
San Vito          ,60801,2680,28,15,13,33.72502552143046,4.734848484848484,77.672,116.13187400627893,45.344155488094664,Medio
San Vito          ,60801,2696,32,15,17,26.533112162485512,5.492424242424242,69.368,101.39353640490975,37.19429108603766,Medio
San Vito          ,60801,2786,58,24,34,30.34852029349829,10.416666666666668,38.588,79.35318696016495,25.006630292330804,Bajo-medio
San Vito          ,60801,2938,283,131,152,36.57401456330479,53.03030303030303,50.291,139.8953175936078,58.484636334772354,Alto-medio
San Vito          ,60801,3468,126,64,62,19.128174546427744,23.295454545454543,59.774,102.19762909188229,37.638930538787264,Medio
San Vito          ,60801,3685,54,30,24,20.476853326367525,9.659090909090908,95.053,125.18894423545842,50.35244721299469,Alto-medio
San Vito          ,60801,3773,9,3,6,33.65618138124037,1.1363636363636365,89.619,124.411545017604,49.922568458474224,Alto-medio
