DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Miramar           ,60401,56,17,23,40,3,2,1,0,0,0,0,0,0,11,4,7,26,11,15,14,6,8,0,0,0,0,0,0,0,0,0,0,14,6,8,40,7.865168539,37,14,23,3,3,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,40,4.6875,13,6,7,1,0,1,26,11,15,14,6,8,40,7.692307692,1,1,0,15,7,8,15,5,10,7.692307692,123.8001,1,0,0,0,1,2,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,45.010050699092965,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,87.8244466704372,14.159395177549367,Medio
Miramar           ,60401,105,2,3,5,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0.561797752,4,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.5625,0,0,0,2,0,2,3,2,1,2,0,2,5,1.098901098,0,0,0,3,1,2,2,1,1,0.0,171.3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,84.28847981938448,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,102.38879071772871,18.364796289400388,Medio
Miramar           ,60401,763,8,8,16,6,4,2,16,8,8,0,0,0,3,1,2,0,0,0,7,3,4,9,5,4,0,0,0,0,0,0,0,16,8,8,16,8.988764044,13,6,7,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,16,4.6875,2,1,1,6,4,2,8,3,5,8,5,3,16,4.395604395,0,0,0,4,4,0,11,3,8,0.0,190.44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,132.94898048734424,27.188939389715255,Alto-medio
Miramar           ,60401,1296,35,33,68,3,2,1,0,0,0,8,6,2,2,0,2,55,27,28,13,8,5,0,0,0,0,0,0,0,0,0,0,13,8,5,68,7.303370786,55,29,26,13,6,7,8,4,4,4,3,1,0,0,0,6,1,5,1,0,1,0,0,0,1,1,0,68,20.3125,9,3,6,18,7,11,41,25,16,27,10,17,68,14.835164835,1,1,0,21,15,6,38,17,21,7.692307692,114.2799,0,0,0,0,4,0,1,0,0,0,1,0,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,37.154166831702774,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,102.17462219304701,18.302955910671667,Medio
Miramar           ,60401,1335,15,15,30,0,0,0,0,0,0,0,0,0,3,0,3,27,15,12,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,30,1.685393258,29,14,15,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30,1.5625,7,4,3,0,0,0,23,11,12,7,4,3,30,3.846153846,0,0,0,13,7,6,11,4,7,0.0,142.8399,0,0,0,0,1,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,60.72132332554363,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,82.69248247788786,12.677559273972225,Bajo-medio
Miramar           ,60401,1383,25,23,48,0,0,0,0,0,0,15,7,8,0,0,0,32,18,14,15,7,8,0,0,0,0,0,0,0,0,0,1,15,7,8,48,8.426966292,47,24,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48,1.5625,7,2,5,8,3,5,33,20,13,15,5,10,48,8.241758241,1,1,0,16,9,7,26,14,12,7.692307692,114.28,1,0,1,0,1,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,37.15424934975773,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,77.95489362310195,11.30959780775605,Bajo-medio
Miramar           ,60401,1519,23,20,43,5,3,2,0,0,0,0,0,0,0,0,0,38,20,18,5,3,2,0,0,0,0,0,0,0,0,0,0,5,3,2,43,2.808988764,35,19,16,8,4,4,5,2,3,2,2,0,0,0,0,3,0,3,1,0,1,1,1,0,0,0,0,43,12.5,9,7,2,3,1,2,31,15,16,12,8,4,43,6.593406593,0,0,0,16,13,3,20,5,15,0.0,104.76,0,0,0,0,1,0,4,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,29.298530518477442,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,66.07803792382167,7.880199133784468,Bajo
Miramar           ,60401,1923,29,36,65,0,0,0,0,0,0,28,12,16,4,1,3,33,16,17,32,13,19,0,0,0,0,0,0,0,0,0,0,32,13,19,65,17.977528089,64,29,35,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,65,1.5625,20,9,11,9,3,6,36,17,19,29,12,17,65,15.934065934,0,0,0,18,12,6,30,9,21,0.0,114.2802,1,0,0,0,3,1,1,0,1,1,0,0,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,37.154414385867625,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,87.50562045721185,14.067335273771242,Bajo-medio
Miramar           ,60401,2076,28,26,54,0,0,0,0,0,0,0,0,0,2,1,1,52,27,25,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,54,1.123595505,47,25,22,7,3,4,5,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,54,10.9375,11,5,6,8,4,4,35,19,16,19,9,10,54,10.439560439,1,1,0,16,11,5,27,12,15,7.692307692,114.28,1,0,0,0,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,37.15424934975773,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,82.22432503410195,12.542380523166432,Bajo-medio
Miramar           ,60401,2294,19,21,40,0,0,0,0,0,0,3,1,2,3,1,2,37,18,19,0,0,0,3,1,2,0,0,0,0,0,0,0,3,1,2,40,1.685393258,40,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0,12,8,4,1,0,1,27,11,16,13,8,5,40,7.142857142,0,0,0,14,7,7,16,5,11,0.0,152.3602,1,0,0,0,3,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.57728971098877,47.23292909614314,0.0,13.360895951868802,10.0,26.119831949217623,4.877112048344225,92.282652159333,15.446685717994221,Medio
