DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Atenas            ,20501,326,26,13,13,5.689635956376167,2.6474127557160045,22.183,30.52004871209217,3.8100681522787783,Bajo
Atenas            ,20501,916,72,32,40,6.456857509557838,8.182912154031289,27.152,41.79176966358913,9.41666612956822,Bajo-medio
Atenas            ,20501,2481,23,11,12,14.491708628838113,2.286401925391095,22.183,38.96111055422921,8.008685244907872,Bajo-medio
Atenas            ,20501,3570,30,15,15,23.164815095584473,3.1287605294825513,22.266,48.559575625067026,12.782999219039365,Bajo-medio
Atenas            ,20501,3880,25,12,13,12.400876346129166,2.527075812274368,22.295,37.22295215840354,7.14411847749241,Bajo
Atenas            ,20501,4215,89,43,46,0.8761836324088199,10.22864019253911,26.333,37.43782382494793,7.250996482741874,Bajo
Atenas            ,20501,4412,30,20,10,13.441724918299599,3.1287605294825513,24.977,41.54748544778215,9.29515820756406,Bajo-medio
Atenas            ,20501,4943,835,402,433,100.0,100.0,23.904,223.904,100.0,Alto
Atenas            ,20501,4944,34,18,16,10.243619185189912,3.6101083032490973,26.489,40.34272748843901,8.695906898288207,Bajo-medio
Atenas            ,20501,5195,46,22,24,8.465839499595498,5.054151624548736,24.796,38.31599112414423,7.687800323484743,Bajo-medio
Atenas            ,20501,6318,166,71,95,31.09558945140374,19.494584837545126,24.27,74.86017428894887,25.86501960482953,Medio
Atenas            ,20501,6995,258,121,137,25.766678636540203,30.56558363417569,25.35,81.6822622707159,29.25835278297088,Medio
Atenas            ,20501,7532,407,204,203,69.11827229659518,48.49578820697955,23.823,141.43706050357474,58.98062255413586,Alto
Atenas            ,20501,7686,40,19,21,16.44233260620036,4.332129963898916,22.777,43.551462570099275,10.291944246613879,Bajo-medio
Atenas            ,20501,7798,72,37,35,18.985066912381434,8.182912154031289,27.045,54.21297906641273,15.595024147215083,Medio
Atenas            ,20501,9419,404,203,201,45.22978311428244,48.13477737665463,32.306,125.67056049093706,51.13830393569555,Alto
Atenas            ,20501,10982,251,120,131,26.714046598810054,29.723225030084237,20.695,77.1322716288943,26.99516968618432,Medio
Atenas            ,20501,12151,94,42,52,2.4008907675342224,10.830324909747292,26.159,39.39021567728152,8.222123807244717,Bajo-medio
Atenas            ,20501,12209,255,129,126,33.55691820766167,30.20457280385078,16.444,80.20549101151245,28.523800997099208,Medio
Atenas            ,20501,12328,25,14,11,26.334386629157457,2.527075812274368,22.808,51.669462441431826,14.329869054555866,Bajo-medio
Atenas            ,20501,12333,73,29,44,16.773941749791774,8.303249097472925,26.931,52.0081908472647,14.49835388514785,Bajo-medio
Atenas            ,20501,13776,509,242,267,51.72942709972832,60.770156438026476,29.901,142.4005835377548,59.459882670470485,Alto
Atenas            ,20501,13932,112,55,57,19.594639807139323,12.996389891696749,20.567,53.158029698836074,15.07028821595407,Bajo-medio
Atenas            ,20501,14172,39,15,24,7.3093736220392325,4.21179302045728,29.238,40.75916664249651,8.903045358231438,Bajo-medio
Atenas            ,20501,14803,52,25,27,8.084450663379197,5.776173285198556,26.886,40.74662394857775,8.896806573341598,Bajo-medio
