DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Parrita           ,60901,38540,27,23,50,7,3,4,0,0,0,8,5,3,0,0,0,34,19,15,15,8,7,0,0,0,0,0,0,0,0,0,1,15,8,7,50,5.555555555,47,25,22,3,2,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50,3.896103896,11,6,5,5,2,3,34,19,15,16,8,8,50,6.08365019,2,2,0,21,14,7,21,8,13,8.695652173,133.3199,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,49.65107515745029,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,73.88203697145029,17.711352147076276,Medio
Parrita           ,60901,38618,6,4,10,4,2,2,9,6,3,0,0,0,1,0,1,0,0,0,6,4,2,4,2,2,0,0,0,0,0,0,0,10,6,4,10,3.703703703,9,5,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.298701298,0,0,0,6,3,3,4,3,1,6,3,3,10,2.281368821,0,0,0,5,5,0,5,1,4,0.0,190.44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,107.283773822,25.759996568990605,Alto-medio
Parrita           ,60901,38652,8,12,20,0,0,0,0,0,0,5,2,3,0,0,0,15,6,9,5,2,3,0,0,0,0,0,0,0,0,0,0,5,2,3,20,1.851851851,17,6,11,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.896103896,1,1,0,1,0,1,18,7,11,2,1,1,20,0.760456273,0,0,0,14,7,7,6,1,5,0.0,133.3201,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,49.651251448895316,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,56.15966346889532,13.440883121089866,Bajo-medio
Parrita           ,60901,38664,71,74,145,14,7,7,0,0,0,11,5,6,23,11,12,104,51,53,34,17,17,7,3,4,0,0,0,0,0,0,0,41,20,21,145,15.185185185,140,70,70,5,1,4,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,145,6.493506493,59,33,26,6,3,3,80,35,45,65,36,29,145,24.714828897,0,0,0,43,31,12,54,11,43,0.0,100.9793,10,1,0,0,0,0,1,0,0,2,6,0,4,2,3,0,0,1,0,0,0,0,2,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,1,4,0,0,21.1442196238822,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,67.5377401988822,16.18259964363696,Medio
Parrita           ,60901,38674,33,28,61,0,0,0,0,0,0,0,0,0,0,0,0,61,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.0,46,26,20,15,7,8,14,7,7,4,1,3,1,0,1,3,1,2,3,1,2,1,0,1,0,0,0,61,19.48051948,18,10,8,1,1,0,42,22,20,19,11,8,61,7.2243346,0,0,0,25,18,7,20,7,13,0.0,112.36,6,0,0,0,3,1,0,0,0,0,3,0,3,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,31.175819865401483,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,57.88067394540148,13.855586147874519,Bajo-medio
Parrita           ,60901,38712,31,23,54,4,3,1,4,3,1,6,4,2,0,0,0,40,21,19,14,10,4,0,0,0,0,0,0,0,0,0,0,14,10,4,54,5.185185185,50,28,22,4,3,1,1,1,0,0,0,0,0,0,0,2,1,1,3,2,1,0,0,0,1,1,0,54,5.194805194,13,9,4,6,2,4,35,20,15,19,11,8,54,7.2243346,1,1,0,22,18,4,22,6,16,4.347826086,125.9452,4,0,0,0,9,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43.15059255961956,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,65.10274362461956,15.595851065785773,Bajo-medio
Parrita           ,60901,38716,16,29,45,0,0,0,0,0,0,4,0,4,0,0,0,41,16,25,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,45,1.481481481,41,16,25,4,0,4,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,45,5.194805194,10,3,7,4,1,3,31,12,19,14,4,10,45,5.323193916,1,1,0,16,8,8,21,6,15,4.347826086,114.28,2,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,32.86821773756374,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,49.215524414563745,11.767589713782414,Bajo-medio
Parrita           ,60901,38736,24,18,42,23,11,12,39,22,17,13,8,5,8,4,4,2,1,1,15,11,4,12,5,7,8,4,4,5,3,2,0,40,23,17,42,14.814814814,40,23,17,2,1,1,1,1,0,0,0,0,1,1,0,2,1,1,1,1,0,1,1,0,0,0,0,42,2.597402597,12,7,5,2,1,1,28,16,12,14,8,6,42,5.323193916,0,0,0,16,16,0,16,2,14,0.0,180.92,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.60852721719547,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,114.34393854419548,27.461248083645295,Alto
Parrita           ,60901,38763,31,25,56,4,3,1,0,0,0,10,7,3,2,1,1,37,18,19,16,11,5,0,0,0,0,0,0,0,0,0,3,16,11,5,56,5.925925925,49,28,21,7,3,4,5,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56,9.09090909,18,11,7,2,1,1,36,19,17,20,12,8,56,7.604562737,0,0,0,26,17,9,15,5,10,0.0,117.9353,3,0,0,0,2,0,0,0,0,0,2,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,2,0,0,36.090208332415145,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,58.711606084415145,14.055811583922512,Bajo-medio
Parrita           ,60901,38774,37,22,59,8,5,3,4,3,1,33,20,13,8,6,2,15,10,5,36,21,15,7,5,2,1,1,0,0,0,0,0,44,27,17,59,16.296296296,56,34,22,3,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,59,3.896103896,18,15,3,3,3,0,38,19,19,21,18,3,59,7.984790874,0,0,0,15,12,3,29,12,17,0.0,161.8799,5,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,74.82549350586389,100.00000000000001,0.0,1.7240394441439233,0.0,10.466854663352562,0.0,103.00268457186388,24.728404551276164,Alto-medio
