DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Hojancha          ,51101,48144,20,7,13,13.53327157742503,3.857566765578635,6.382,23.772838343003663,9.574407636754906,Bajo
Hojancha          ,51101,48152,33,16,17,22.061241947576562,7.71513353115727,6.118,35.894375478733835,15.726410405683197,Bajo-medio
Hojancha          ,51101,48160,39,23,16,11.822417383945572,9.495548961424333,5.985,27.302966345369903,11.366041569155525,Bajo
Hojancha          ,51101,48192,15,8,7,24.912895446235378,2.3738872403560833,6.307,33.59378268659146,14.558798322417173,Bajo-medio
Hojancha          ,51101,48200,37,19,18,21.333559794744783,8.902077151335313,6.417,36.652636946080094,16.1112482851082,Bajo-medio
Hojancha          ,51101,48208,45,21,24,10.507782908824534,11.275964391691394,6.643,28.426747300515927,11.936390318684047,Bajo-medio
Hojancha          ,51101,48216,22,7,15,15.794412942909334,4.451038575667656,6.382,26.62745151857699,11.023199812507986,Bajo
Hojancha          ,51101,48224,37,17,20,22.819676630965493,8.902077151335313,6.206,37.927753782300805,16.75840402280865,Medio
Hojancha          ,51101,48231,85,42,43,13.899917507210857,23.14540059347181,5.603,42.648318100682665,19.154216074729568,Medio
Hojancha          ,51101,48273,26,13,13,20.560446004343984,5.637982195845697,6.437,32.63542820018968,14.072407909391108,Bajo-medio
Hojancha          ,51101,48280,35,20,15,10.64435677811248,8.30860534124629,6.586,25.53896211935877,10.470762467065972,Bajo
Hojancha          ,51101,48287,50,23,27,16.35328696520837,12.759643916913946,6.726,35.83893088212231,15.698270796980374,Bajo-medio
Hojancha          ,51101,48294,41,17,24,21.21147175772911,10.089020771513352,6.545,37.84549252924246,16.716654247105808,Medio
Hojancha          ,51101,48308,94,48,46,27.493321568843733,25.816023738872403,5.096,58.40534530771613,27.151326830758205,Medio
Hojancha          ,51101,48315,44,22,22,12.905475087624351,10.979228486646884,6.587,30.471703574271235,12.974260063883,Bajo-medio
Hojancha          ,51101,48322,68,33,35,15.821870491991424,18.100890207715135,6.306,40.228760699706555,17.92622628566976,Medio
Hojancha          ,51101,48338,98,50,48,14.489557431633818,27.002967359050444,5.048,46.540524790684266,21.12961457955696,Medio
Hojancha          ,51101,48342,13,7,6,19.832594209480327,1.7804154302670623,5.02,26.63300963974739,11.026020706957878,Bajo
Hojancha          ,51101,48346,21,12,9,16.877455086849427,4.154302670623145,7.218,28.249757757472572,11.8465634141684,Bajo
Hojancha          ,51101,48350,60,33,27,10.986637326546777,15.727002967359049,7.064,33.777640293905826,14.652110952376656,Bajo-medio
Hojancha          ,51101,48354,33,17,16,17.10509164753045,7.71513353115727,6.79,31.61022517868772,13.55209008530899,Bajo-medio
Hojancha          ,51101,48358,119,58,61,34.83026751591137,33.23442136498516,6.446,74.51068888089654,35.32521741470839,Medio
Hojancha          ,51101,48362,44,21,23,11.917423938618011,10.979228486646884,5.759,28.655652425264897,12.052565762896197,Bajo-medio
Hojancha          ,51101,48366,63,35,28,20.1723529354413,16.61721068249258,6.794,43.583563617933876,19.62887807075625,Medio
Hojancha          ,51101,48382,13,7,6,25.210379156740835,1.7804154302670623,4.239,31.2297945870079,13.35901143305617,Bajo-medio
Hojancha          ,51101,48386,25,13,12,26.361685657864058,5.341246290801187,4.446,36.14893194866524,15.855604590408376,Bajo-medio
Hojancha          ,51101,48390,12,4,8,24.234919237881332,1.483679525222552,4.963,30.681598763103885,13.080787459577476,Bajo-medio
Hojancha          ,51101,48394,46,24,22,17.56388730905746,11.572700296735905,5.392,34.52858760579337,15.033236703205215,Bajo-medio
Hojancha          ,51101,48398,53,25,28,25.494786821857733,13.649851632047477,3.905,43.04963845390521,19.357896837045995,Medio
Hojancha          ,51101,48402,25,15,10,17.31140738279275,5.341246290801187,3.161,25.81365367359394,10.610175743066646,Bajo
Hojancha          ,51101,48406,11,6,5,20.200472421999812,1.1869436201780417,2.057,23.444416042177853,9.4077245765593,Bajo
Hojancha          ,51101,48410,25,14,11,19.287421301948257,5.341246290801187,1.257,25.885667592749446,10.646724724032119,Bajo
Hojancha          ,51101,48413,344,158,186,100.0,100.0,1.942,201.942,100.0,Alto
Hojancha          ,51101,48416,32,15,17,25.012738841037237,7.418397626112759,4.299,36.73013646715,16.150581355070695,Bajo-medio
Hojancha          ,51101,48419,24,10,14,15.670473916461521,5.044510385756676,5.698,26.4129843022182,10.91435199113767,Bajo
Hojancha          ,51101,48422,7,3,4,0.0,0.0,4.908,4.908,0.0,Bajo
