DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Bagaces           ,50401,38558,48,22,26,23.96560135439522,9.598214285714286,14.195,47.7588156401095,18.59670209569457,Bajo-medio
Bagaces           ,50401,38681,72,38,34,34.04142756051926,14.955357142857142,2.94,51.936784703376404,20.67865853722611,Medio
Bagaces           ,50401,38732,17,11,6,26.40529866631633,2.6785714285714284,19.548,48.63187009488776,19.03176068957322,Bajo-medio
Bagaces           ,50401,38783,186,103,83,64.26909370401417,40.401785714285715,6.712,111.38287941829988,50.301706946984616,Alto-medio
Bagaces           ,50401,38819,9,5,4,0.0,0.8928571428571428,9.547,10.439857142857143,0.0,Bajo
Bagaces           ,50401,38833,36,17,19,31.12399329265369,6.919642857142858,10.855,48.898636149796545,19.164694968881886,Bajo-medio
Bagaces           ,50401,38857,58,29,29,14.957342491099295,11.830357142857142,22.426,49.21369963395644,19.32169671791474,Bajo-medio
Bagaces           ,50401,38904,35,19,16,25.803839475065477,6.696428571428571,11.053,43.553268046494054,16.501002781002015,Bajo-medio
Bagaces           ,50401,38976,35,17,18,30.319696099233568,6.696428571428571,13.608,50.62412467066214,20.024536649470072,Medio
Bagaces           ,50401,38983,64,31,33,19.696013717002995,13.169642857142858,14.098,46.96365657414585,18.200460162268012,Bajo-medio
Bagaces           ,50401,39006,37,15,22,24.74305973699425,7.142857142857142,2.923,34.808916879851395,12.143536757984101,Bajo
Bagaces           ,50401,39021,453,226,227,100.0,100.0,11.115,211.115,100.0,Alto
Bagaces           ,50401,39039,19,10,9,29.419834501334723,3.125,12.953,45.49783450133472,17.470014900367975,Bajo-medio
Bagaces           ,50401,39145,53,29,24,23.570141420129673,10.714285714285714,22.792,57.07642713441539,23.23983395629523,Medio
Bagaces           ,50401,39152,39,18,21,23.22497845327357,7.5892857142857135,12.873,43.687264167559285,16.567775436128823,Bajo-medio
Bagaces           ,50401,39244,38,24,14,22.970225175200287,7.366071428571429,11.207,41.543296603771715,15.499398190565419,Bajo-medio
Bagaces           ,50401,39278,124,64,60,35.0857776525814,26.5625,12.025,73.6732776525814,31.51034034879897,Medio
Bagaces           ,50401,39374,60,31,29,10.093847315410837,12.276785714285714,14.126,36.49663302969655,12.984555792935835,Bajo
Bagaces           ,50401,39448,86,48,38,11.324544163937114,18.080357142857142,15.299,44.70390130679426,17.074383840518347,Bajo-medio
Bagaces           ,50401,39484,68,37,31,32.37925946809782,14.0625,18.515,64.95675946809783,27.166743996813953,Medio
Bagaces           ,50401,39506,41,24,17,33.960932140798555,8.035714285714286,19.528,61.52464642651284,25.456460903093546,Medio
Bagaces           ,50401,39538,93,45,48,17.404592232259787,19.642857142857142,13.066,50.11344937511693,19.77005804874534,Bajo-medio
Bagaces           ,50401,39543,17,9,8,25.19211187641036,2.6785714285714284,20.384,48.25468330498179,18.843801790162104,Bajo-medio
Bagaces           ,50401,39596,134,62,72,36.536866913247025,28.794642857142854,32.087,97.41850977038989,43.343012686654134,Alto-medio
Bagaces           ,50401,39612,71,33,38,20.532253233479217,14.732142857142858,13.814,49.07839609062207,19.254272550971113,Bajo-medio
Bagaces           ,50401,39647,10,4,6,25.798705271363342,1.1160714285714286,12.119,39.03377669993477,14.248859699296757,Bajo-medio
Bagaces           ,50401,39694,219,114,105,49.054458680908425,47.767857142857146,18.821,115.64331582376556,52.42475833481824,Alto-medio
Bagaces           ,50401,39829,13,5,8,24.805006021414965,1.7857142857142856,22.854,49.444720307129245,19.436818436471217,Bajo-medio
Bagaces           ,50401,39846,99,42,57,22.914381831824233,20.982142857142858,12.721,56.617524688967094,23.011154689439053,Medio
Bagaces           ,50401,39866,37,16,21,8.713711910281534,7.142857142857142,12.873,28.729569053138675,9.114089393374275,Bajo
Bagaces           ,50401,39890,50,23,27,32.56847394827086,10.044642857142858,19.504,62.117116805413715,25.751699451558242,Medio
Bagaces           ,50401,39994,36,20,16,20.04452677145438,6.919642857142858,23.306,50.27016962859724,19.848154544030695,Medio
Bagaces           ,50401,40008,185,94,91,45.76562877916795,40.17857142857143,22.787,108.73120020773939,48.980327939696124,Alto-medio
Bagaces           ,50401,40051,39,17,22,29.463427522005496,7.5892857142857135,11.771,48.82371323629121,19.127359545850116,Bajo-medio
Bagaces           ,50401,40069,27,15,12,14.695858469897408,4.910714285714286,14.745,34.35157275561169,11.915634030357651,Bajo
Bagaces           ,50401,40259,51,27,24,33.89890546688291,10.267857142857142,6.366,50.53276260974005,19.979009306311717,Medio
Bagaces           ,50401,40380,33,21,12,30.105184497161446,6.25,21.171,57.526184497161445,23.463956065462593,Medio
Bagaces           ,50401,40435,25,11,14,16.403291986963712,4.464285714285714,12.924,33.79157770124942,11.636578514866667,Bajo
Bagaces           ,50401,40482,55,22,33,22.71895471057305,11.160714285714286,14.426,48.30566899628734,18.869208868776642,Bajo-medio
Bagaces           ,50401,40569,94,46,48,20.45800143997902,19.866071428571427,14.508,54.83207286855044,22.121432228053944,Medio
Bagaces           ,50401,40605,141,78,63,35.27020480672565,30.357142857142854,2.565,68.1923476638685,28.779095257514953,Medio
Bagaces           ,50401,40746,19,6,13,19.724447811151677,3.125,13.631,36.48044781115168,12.976490410091484,Bajo
Bagaces           ,50401,40771,22,8,14,23.642141738884344,3.7946428571428568,17.059,44.49578459602721,16.970675574609597,Bajo-medio
Bagaces           ,50401,40821,51,28,23,30.748669480845457,10.267857142857142,19.643,60.659526623702604,25.02535628769726,Medio
Bagaces           ,50401,40869,101,46,55,17.044825259457998,21.428571428571427,13.808,52.281396688029425,20.85038483065067,Medio
Bagaces           ,50401,40882,62,30,32,14.884193287575684,12.723214285714285,12.374,39.98140757328997,14.721081051609335,Bajo-medio
Bagaces           ,50401,40900,49,26,23,20.123363762148198,9.821428571428571,14.133,44.07779233357677,16.76238258101846,Bajo-medio
Bagaces           ,50401,40905,22,12,10,17.11877728907725,3.7946428571428568,13.449,34.36242014622011,11.921039478413638,Bajo
Bagaces           ,50401,40908,114,57,57,17.00358062560661,24.330357142857142,13.967,55.300937768463754,22.355075963515038,Medio
Bagaces           ,50401,40928,63,37,26,29.44868899760225,12.946428571428573,1.785,44.18011756903082,16.81337306942533,Bajo-medio
Bagaces           ,50401,41047,30,12,18,17.145642896613417,5.580357142857143,12.719,35.44500003947056,12.460508332322025,Bajo
Bagaces           ,50401,41064,36,13,23,27.8865930336925,6.919642857142858,13.674,48.48023589083535,18.956198663358368,Bajo-medio
Bagaces           ,50401,41081,20,15,5,21.765363154025906,3.3482142857142856,7.196,32.30957743974019,10.898071373220208,Bajo
Bagaces           ,50401,41240,25,12,13,26.01656947485424,4.464285714285714,2.467,32.94785518913996,11.216136550756497,Bajo
Bagaces           ,50401,41252,74,35,39,20.79523469003671,15.401785714285715,14.454,50.65102040432243,20.03793927287293,Medio
Bagaces           ,50401,41291,21,14,7,26.12713705418702,3.571428571428571,22.842,52.54056562561559,20.979533331006124,Medio
Bagaces           ,50401,41305,48,20,28,25.12859459252908,9.598214285714286,11.097,45.82380887824337,17.632453741705042,Bajo-medio
Bagaces           ,50401,41309,27,17,10,27.063890240491745,4.910714285714286,19.724,51.698604526206026,20.559969110235173,Medio
Bagaces           ,50401,41370,22,14,8,27.398972376623952,3.7946428571428568,2.65,33.84361523376681,11.66250974470236,Bajo
