DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
Cañas            ,50601,131,157,83,74,42.10466525794735,45.18950437317784,14.526,101.82016963112518,45.81468095819181,Alto-medio
Cañas            ,50601,554,76,40,36,7.186851847398118,21.574344023323615,15.931,44.69219587072173,13.207146099710723,Bajo-medio
Cañas            ,50601,567,138,70,68,34.66588027937217,39.650145772594755,14.257,88.57302605196693,38.25346939055689,Alto-medio
Cañas            ,50601,690,55,32,23,11.036724318317443,15.451895043731778,13.219,39.70761936204922,10.362046902897253,Bajo-medio
Cañas            ,50601,828,94,48,46,35.255487515856956,26.82215743440233,16.301,78.37864495025929,32.43471519267957,Alto-medio
Cañas            ,50601,879,122,60,62,25.079413734233018,34.98542274052478,15.097,75.16183647475779,30.598623562020773,Alto-medio
Cañas            ,50601,1187,61,30,31,8.877813979064651,17.20116618075802,13.518,39.59698015982267,10.298896200958348,Bajo-medio
Cañas            ,50601,1400,99,49,50,10.710924449516629,28.279883381924197,22.213,61.20380783144083,22.631652644209225,Medio
Cañas            ,50601,1591,47,23,24,23.569441988019726,13.119533527696792,17.448,54.13697551571652,18.598042384540996,Medio
Cañas            ,50601,1607,83,39,44,2.5200676632179406,23.61516034985423,14.329,40.46422801307217,10.793904385991802,Bajo-medio
Cañas            ,50601,1646,172,99,73,40.859090925635556,49.56268221574344,16.812,107.23377314137899,48.90466041223204,Alto-medio
Cañas            ,50601,2305,77,35,42,23.585803471063503,21.865889212827987,14.438,59.8896926838915,21.881581310303925,Medio
Cañas            ,50601,2664,170,76,94,21.78069113518309,48.97959183673469,17.969,88.72928297191777,38.34265779737042,Alto-medio
Cañas            ,50601,2936,60,27,33,14.25494155205864,16.909620991253643,14.803,45.96756254331228,13.93510055873384,Medio
Cañas            ,50601,2965,27,14,13,9.369874524851287,7.288629737609329,17.226,33.88450426246062,7.038326208879029,Bajo
Cañas            ,50601,3014,172,81,91,17.414721863176524,49.56268221574344,14.736,81.71340407891996,34.33813075907955,Alto-medio
Cañas            ,50601,3379,135,71,64,35.34569156895097,38.775510204081634,13.93,88.0512017730326,37.95562225463857,Alto-medio
Cañas            ,50601,3525,59,29,30,15.337645635293429,16.61807580174927,15.921,47.8767214370427,15.02481127451705,Medio
Cañas            ,50601,3638,40,16,24,8.391874205190279,11.078717201166182,11.989,31.459591406356463,5.654233175651227,Bajo
Cañas            ,50601,3950,128,63,65,9.453757919973732,36.734693877551024,13.878,60.066451797524756,21.98247196999236,Medio
Cañas            ,50601,4052,97,44,53,15.20937853572677,27.696793002915456,17.226,60.132171538642226,22.019983518334087,Medio
Cañas            ,50601,4380,151,75,76,33.37902726860682,43.440233236151606,14.362,91.18126050475843,39.74219882099642,Alto-medio
Cañas            ,50601,4482,10,6,4,22.161410180709897,2.3323615160349855,26.689,51.18277169674488,16.91184037761906,Medio
Cañas            ,50601,4523,30,12,18,5.9304090860661,8.16326530612245,17.544,31.63767439218855,5.75587947580842,Bajo
Cañas            ,50601,4624,173,83,90,33.9129471728104,49.85422740524781,13.636,97.40317457805821,43.29354620262223,Alto-medio
Cañas            ,50601,4933,66,30,36,14.244242944769029,18.658892128279884,16.698,49.601135073048916,16.00907299509441,Medio
Cañas            ,50601,5007,82,40,42,7.937255250928091,23.323615160349853,17.277,48.53787041127794,15.402182233172814,Medio
