DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Tilarán           ,50801,159,96,47,49,24.614251760775378,29.411764705882355,81.289,135.31501646665774,36.073537441145106,Medio
Tilarán           ,50801,788,119,57,62,58.94988748826439,36.53250773993808,74.079,169.56139522820246,55.232479005241295,Alto-medio
Tilarán           ,50801,1514,198,95,103,42.85937136081381,60.99071207430341,82.653,186.50308343511722,64.71040998922884,Alto
Tilarán           ,50801,2068,73,41,32,35.309421902187836,22.291021671826623,82.71,140.31044357401447,38.86820068726382,Alto-medio
Tilarán           ,50801,2257,173,90,83,47.303349396802496,53.25077399380805,80.682,181.23612339061054,61.763839187808976,Alto-medio
Tilarán           ,50801,2448,67,30,37,34.77264112600207,20.43343653250774,81.684,136.89007765850982,36.95469645491081,Medio
Tilarán           ,50801,2801,62,29,33,22.075623460240514,18.885448916408667,82.869,123.83007237664918,29.648350877055936,Medio
Tilarán           ,50801,3206,79,30,49,13.851363750205925,24.148606811145513,82.825,120.82497056135145,27.967163780623444,Medio
Tilarán           ,50801,3216,53,22,31,18.38160008090725,16.09907120743034,82.964,117.44467128833759,26.076074603231298,Medio
Tilarán           ,50801,3666,121,59,62,35.80221172477204,37.15170278637771,81.764,154.71791451114973,46.928378252108864,Alto-medio
Tilarán           ,50801,3835,73,37,36,14.884609481841036,22.291021671826623,78.371,115.54663115366765,25.01422685927992,Bajo-medio
Tilarán           ,50801,3959,45,23,22,23.233857881709863,13.622291021671826,82.9,119.7561489033817,27.369217591040414,Medio
Tilarán           ,50801,4141,64,30,34,21.340641906031546,19.5046439628483,80.852,121.69728586887985,28.455175611561017,Medio
Tilarán           ,50801,4182,52,21,31,38.344429489263,15.789473684210526,82.794,136.9279031734735,36.97585772383992,Medio
Tilarán           ,50801,4634,39,16,23,31.00613746941736,11.76470588235294,82.675,125.44584335177029,30.552284747228185,Medio
Tilarán           ,50801,4709,59,21,38,23.508702544359483,17.956656346749224,81.538,123.0033588911087,29.185850725725892,Medio
Tilarán           ,50801,5355,31,14,17,8.684047327032134,9.287925696594428,82.63,100.60197302362656,16.653522978659247,Bajo-medio
Tilarán           ,50801,5453,143,65,78,81.85510212705512,43.962848297213625,83.055,208.87295042426877,77.22510467931428,Alto
Tilarán           ,50801,5782,91,45,46,32.41393616326183,27.86377708978328,81.708,141.9857132530451,39.80542076849154,Alto-medio
Tilarán           ,50801,6979,102,45,57,36.13517146481759,31.269349845201237,82.227,149.63152131001883,44.08282454288254,Alto-medio
Tilarán           ,50801,7576,45,23,22,14.677145747270048,13.622291021671826,81.129,109.42843676894188,21.591437854026996,Bajo-medio
Tilarán           ,50801,8432,252,116,136,69.43083267424537,77.70897832817337,83.117,230.25681100241877,89.18818369809802,Alto
Tilarán           ,50801,8899,48,21,27,12.819083723433582,14.551083591331269,83.443,110.81316731476485,22.366117471809883,Bajo-medio
Tilarán           ,50801,9126,38,18,20,12.765257468766958,11.455108359133128,82.423,106.64336582790008,20.033345777115233,Bajo-medio
Tilarán           ,50801,9475,42,20,22,31.581782023057613,12.693498452012383,80.985,125.26028047507,30.448472652643794,Medio
Tilarán           ,50801,9720,96,48,48,42.5658138243782,29.411764705882355,75.127,147.10457853026054,42.669140795754004,Alto-medio
Tilarán           ,50801,10071,188,83,105,49.7137559747146,57.89473684210527,79.912,187.52049281681988,65.27959387364855,Alto
Tilarán           ,50801,11002,38,17,21,24.91617775891437,11.455108359133128,80.563,116.9342861180475,25.7905425263698,Bajo-medio
Tilarán           ,50801,11664,200,104,96,68.80306536190494,61.60990712074303,81.28,211.69297248264797,78.80274995977291,Alto
Tilarán           ,50801,12652,126,62,64,19.173794691590203,38.69969040247678,78.963,136.83648509406697,36.92471439994436,Medio
Tilarán           ,50801,12918,200,106,94,42.5962947357814,61.60990712074303,71.144,175.35020185652445,58.470993906046274,Alto-medio
Tilarán           ,50801,13352,51,26,25,42.02735407678973,15.479876160990713,81.523,139.03023023778044,38.15199262715714,Alto-medio
Tilarán           ,50801,13789,96,35,61,49.42034940180072,29.411764705882355,82.153,160.9851141076831,50.43452737451886,Alto-medio
Tilarán           ,50801,14000,206,112,94,64.7125121693458,63.46749226006192,71.815,199.99500442940771,72.25838835263097,Alto
Tilarán           ,50801,14016,99,46,53,37.17449916920141,30.340557275541798,82.47,149.9850564447432,44.28060776061198,Alto-medio
Tilarán           ,50801,14472,59,30,29,16.203831589951868,17.956656346749224,80.448,114.60848793670108,24.489387979298876,Bajo-medio
Tilarán           ,50801,15238,75,30,45,26.611126289630345,22.910216718266255,81.419,130.94034300789662,33.62615128852443,Medio
Tilarán           ,50801,15418,71,28,43,20.07989511851805,21.671826625387,81.548,123.29972174390505,29.351649235928374,Medio
Tilarán           ,50801,15448,109,59,50,52.94305170959468,33.43653250773993,60.759,147.1385842173346,42.68816508372428,Alto-medio
Tilarán           ,50801,15676,103,43,60,21.074077167864953,31.57894736842105,83.334,135.98702453628601,36.44948852859458,Medio
Tilarán           ,50801,15726,168,73,95,36.59643912597932,51.702786377708975,80.078,168.3772255036883,54.57000199674034,Alto-medio
Tilarán           ,50801,16082,134,72,62,50.530042636076786,41.17647058823529,71.464,163.17051322431206,51.65713646441006,Alto-medio
Tilarán           ,50801,16307,28,15,13,22.82928810015582,8.359133126934983,81.847,113.03542122709081,23.609344767264716,Bajo-medio
Tilarán           ,50801,16410,183,93,90,72.71208333213505,56.34674922600619,78.375,207.43383255814123,76.41999838492427,Alto
Tilarán           ,50801,17504,224,102,122,90.1296080009018,69.04024767801857,85.926,245.09585567892037,97.48980273360748,Alto
Tilarán           ,50801,19150,61,33,28,38.00160213141903,18.575851393188856,82.842,139.4194535246079,38.369741378335654,Alto-medio
Tilarán           ,50801,19603,22,6,16,30.66634798403379,6.5015479876160995,82.298,119.4658959716499,27.206837241381326,Medio
Tilarán           ,50801,20329,84,37,47,30.46727556597016,25.696594427244584,81.225,137.38886999321474,37.233742985925694,Alto-medio
Tilarán           ,50801,20363,32,19,13,23.925364518789312,9.597523219814242,82.856,116.37888773860355,25.479828065998632,Bajo-medio
Tilarán           ,50801,21297,199,96,103,43.60736245410503,61.30030959752322,82.675,187.58267205162826,65.31437969244968,Alto
Tilarán           ,50801,22769,121,54,67,36.205931418151735,37.15170278637771,82.626,155.98363420452944,47.63647792626238,Alto-medio
Tilarán           ,50801,23194,62,30,32,26.645440024523133,18.885448916408667,82.392,127.9228889409318,31.938053795243203,Medio
Tilarán           ,50801,23306,61,24,37,38.75824750966917,18.575851393188856,80.892,138.226098902858,37.702125931384415,Alto-medio
Tilarán           ,50801,23382,12,5,7,18.2219147185162,3.4055727554179565,81.891,103.51848747393416,18.285150378255437,Bajo-medio
Tilarán           ,50801,23565,40,22,18,19.64092331187143,12.074303405572756,81.527,113.24222671744418,23.72504092108007,Bajo-medio
Tilarán           ,50801,23821,45,21,24,34.0388777791577,13.622291021671826,75.804,123.46516880082953,29.44420764969933,Medio
Tilarán           ,50801,24009,61,33,28,24.380569013608902,18.575851393188856,83.186,126.14242040679777,30.94198081363821,Medio
Tilarán           ,50801,24169,76,38,38,28.41080956276485,23.219814241486066,81.371,133.00162380425093,34.77932309099517,Medio
Tilarán           ,50801,24563,12,6,6,28.02041799270123,3.4055727554179565,76.044,107.46999074811919,20.49579638108061,Bajo-medio
Tilarán           ,50801,24713,163,76,87,50.21219995685479,50.15479876160991,84.746,185.1129987184647,63.9327350110675,Alto
Tilarán           ,50801,24753,90,45,45,21.40065950136159,27.55417956656347,83.201,132.15583906792506,34.306153637024536,Medio
Tilarán           ,50801,25197,33,14,19,27.553660399986278,9.907120743034056,81.685,119.14578114302034,27.027750823567096,Medio
Tilarán           ,50801,25365,34,16,18,15.877928631323247,10.21671826625387,82.144,108.23864689757713,20.92581668637737,Bajo-medio
Tilarán           ,50801,26283,28,10,18,19.301818917044525,8.359133126934983,81.768,109.4289520439795,21.59172612171229,Bajo-medio
Tilarán           ,50801,27281,324,164,160,65.18180325185784,100.0,84.401,249.58280325185785,100.0,Alto
Tilarán           ,50801,27392,75,33,42,32.30204010568725,22.910216718266255,82.823,138.0352568239535,37.59536041719206,Alto-medio
Tilarán           ,50801,28031,36,18,18,24.309704890130234,10.8359133126935,81.716,116.86161820282373,25.74988887504361,Bajo-medio
Tilarán           ,50801,28097,76,32,44,17.832369140142664,23.219814241486066,81.007,122.05918338162874,28.6576371140523,Medio
Tilarán           ,50801,28511,56,28,28,38.48016422404043,17.027863777089784,75.77,131.27802800113022,33.81506723486385,Medio
Tilarán           ,50801,28566,150,62,88,72.11615249697218,46.13003095975232,81.371,199.6171834567245,72.04701856116397,Alto
Tilarán           ,50801,28582,40,20,20,14.413527441046735,12.074303405572756,80.443,106.93083084661949,20.194166444716775,Bajo-medio
Tilarán           ,50801,29042,112,48,64,27.965612192669663,34.36532507739938,83.513,145.84393727006903,41.96388222212582,Alto-medio
Tilarán           ,50801,29665,48,23,25,20.572016296827837,14.551083591331269,82.168,117.29109988815911,25.990159957994713,Medio
Tilarán           ,50801,29845,39,20,19,12.644973698124776,11.76470588235294,81.659,106.06867958047772,19.71184082884846,Bajo-medio
Tilarán           ,50801,30049,72,29,43,22.08257296188917,21.981424148606813,81.239,125.302997110496,30.472370231060474,Medio
Tilarán           ,50801,30156,82,41,41,19.199518529536007,25.077399380804955,82.535,126.81191791034095,31.316527379189118,Medio
Tilarán           ,50801,30376,74,39,35,58.28375230563646,22.60061919504644,81.539,162.4233715006829,51.23915228211797,Alto-medio
Tilarán           ,50801,30744,11,3,8,31.853751393918905,3.0959752321981426,82.091,117.04072662611705,25.850090062427753,Medio
Tilarán           ,50801,31126,30,15,15,31.769673374575095,8.978328173374612,58.104,98.8520015479497,15.674511402726543,Bajo
Tilarán           ,50801,31216,21,8,13,26.824848814543916,6.191950464396285,83.856,116.87279927894019,25.75614406440043,Bajo-medio
Tilarán           ,50801,32643,52,25,27,34.9808633671974,15.789473684210526,81.623,132.39333705140794,34.43902053132661,Medio
Tilarán           ,50801,32653,38,18,20,21.17399809216616,11.455108359133128,81.748,114.37710645129928,24.35994292501464,Bajo-medio
Tilarán           ,50801,32719,47,25,22,16.182194056396096,14.241486068111456,83.409,113.83268012450756,24.055366717013612,Bajo-medio
Tilarán           ,50801,33334,68,31,37,32.981120100083785,20.743034055727556,82.208,135.93215415581133,36.41879160672631,Medio
Tilarán           ,50801,33579,31,15,16,16.307405278012848,9.287925696594428,82.539,108.13433097460728,20.86745773735388,Bajo-medio
Tilarán           ,50801,33918,49,24,25,9.970103349236934,14.860681114551083,82.144,106.97478446378803,20.21875604552468,Bajo-medio
Tilarán           ,50801,34010,53,17,36,17.97808147593575,16.09907120743034,81.095,115.1721526833661,24.804727011734695,Bajo-medio
Tilarán           ,50801,34320,48,23,25,29.613301870556064,14.551083591331269,82.144,126.30838546188734,31.034829018532605,Medio
Tilarán           ,50801,34424,25,12,13,30.14223210895465,7.430340557275541,85.884,123.45657266623019,29.439398591152944,Medio
Tilarán           ,50801,34615,84,42,42,27.330469897913346,25.696594427244584,79.704,132.73106432515792,34.62796013126011,Medio
Tilarán           ,50801,35069,44,21,23,11.256249712429195,13.312693498452013,83.06,107.6289432108812,20.584721431134263,Bajo-medio
Tilarán           ,50801,35491,48,22,26,14.743679406271829,14.551083591331269,80.317,109.6117629976031,21.6939986686037,Bajo-medio
