DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Cañas            ,50601,131,157,83,74,42.10466525794735,45.18950437317784,82.192,169.48616963112516,60.33314211855655,Alto
Cañas            ,50601,554,76,40,36,7.186851847398118,21.574344023323615,82.0,110.76119587072174,33.8595042823118,Medio
Cañas            ,50601,567,138,70,68,34.66588027937217,39.650145772594755,82.667,156.98302605196693,54.6966356421179,Alto-medio
Cañas            ,50601,690,55,32,23,11.036724318317443,15.451895043731778,83.846,110.33461936204922,33.66720054376743,Medio
Cañas            ,50601,828,94,48,46,35.255487515856956,26.82215743440233,75.365,137.44264495025928,45.88769220045027,Alto-medio
Cañas            ,50601,879,122,60,62,25.079413734233018,34.98542274052478,82.762,142.82683647475778,48.31492421662976,Alto-medio
Cañas            ,50601,1187,61,30,31,8.877813979064651,17.20116618075802,83.69,109.76898015982266,33.41220634918806,Medio
Cañas            ,50601,1400,99,49,50,10.710924449516629,28.279883381924197,74.459,113.44980783144084,35.07154976777554,Medio
Cañas            ,50601,1591,47,23,24,23.569441988019726,13.119533527696792,79.428,116.11697551571652,36.273928020171795,Medio
Cañas            ,50601,1607,83,39,44,2.5200676632179406,23.61516034985423,83.355,109.49022801307217,33.28654288939229,Medio
Cañas            ,50601,1646,172,99,73,40.859090925635556,49.56268221574344,80.0,170.421773141379,60.75491886706283,Alto
Cañas            ,50601,2305,77,35,42,23.585803471063503,21.865889212827987,82.442,127.89369268389149,41.58295627929329,Medio
Cañas            ,50601,2664,170,76,94,21.78069113518309,48.97959183673469,79.528,150.2882829719178,51.678597619128944,Alto-medio
Cañas            ,50601,2936,60,27,33,14.25494155205864,16.909620991253643,83.065,114.22956254331228,35.42306876423202,Medio
Cañas            ,50601,2965,27,14,13,9.369874524851287,7.288629737609329,76.758,93.41650426246062,26.04039335529989,Bajo
Cañas            ,50601,3014,172,81,91,17.414721863176524,49.56268221574344,82.989,149.96640407891996,51.533492313929095,Alto-medio
Cañas            ,50601,3379,135,71,64,35.34569156895097,38.775510204081634,83.108,157.2292017730326,54.807613416414725,Alto-medio
Cañas            ,50601,3525,59,29,30,15.337645635293429,16.61807580174927,81.743,113.69872143704269,35.18376179998696,Medio
Cañas            ,50601,3638,40,16,24,8.391874205190279,11.078717201166182,85.245,104.71559140635647,31.134102586198875,Bajo-medio
Cañas            ,50601,3950,128,63,65,9.453757919973732,36.734693877551024,84.005,130.19345179752474,42.61970412243974,Alto-medio
Cañas            ,50601,4052,97,44,53,15.20937853572677,27.696793002915456,79.935,122.84117153864223,39.30524364028847,Medio
Cañas            ,50601,4380,151,75,76,33.37902726860682,43.440233236151606,83.34,160.15926050475844,56.12850483169433,Alto-medio
Cañas            ,50601,4482,10,6,4,22.161410180709897,2.3323615160349855,76.864,101.35777169674489,29.620373465189036,Bajo-medio
Cañas            ,50601,4523,30,12,18,5.9304090860661,8.16326530612245,79.968,94.06167439218855,26.331240660347078,Bajo
Cañas            ,50601,4624,173,83,90,33.9129471728104,49.85422740524781,83.43,167.19717457805822,59.301246790836394,Alto-medio
Cañas            ,50601,4933,66,30,36,14.244242944769029,18.658892128279884,80.494,113.39713507304891,35.047804511878226,Medio
Cañas            ,50601,5007,82,40,42,7.937255250928091,23.323615160349853,80.012,111.27287041127795,34.090170821763635,Medio
Cañas            ,50601,5008,109,55,54,26.7520757189895,31.195335276967928,79.714,137.66141099595743,45.98631349721422,Alto-medio
Cañas            ,50601,5063,88,47,41,12.712472711896622,25.072886297376094,82.817,120.6023590092727,38.29597095286941,Medio
