DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Orotina           ,20901,38559,11,11,22,2,1,1,0,0,0,0,0,0,0,0,0,20,10,10,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,22,0.917431192,20,10,10,2,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,22,1.801801801,2,1,1,5,2,3,15,8,7,7,3,4,22,3.465346534,0,0,0,9,7,2,12,4,8,0.0,161.88,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,75.44353819406827,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,104.35042111010034,17.860548484433618,Medio
Orotina           ,20901,38569,13,15,28,11,5,6,0,0,0,0,0,0,5,3,2,12,5,7,16,8,8,0,0,0,0,0,0,0,0,0,0,16,8,8,28,7.339449541,26,11,15,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,28,1.801801801,7,2,5,6,3,3,15,8,7,13,5,8,28,6.435643564,3,2,1,7,6,1,11,3,8,23.076923076,161.8799,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.44345221205914,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,136.81957358309123,27.427167188969975,Alto-medio
Orotina           ,20901,38580,109,111,220,28,16,12,0,0,0,45,17,28,11,4,7,151,78,73,54,25,29,15,6,9,0,0,0,0,0,0,0,69,31,38,220,31.651376146,196,96,100,24,13,11,17,11,6,5,2,3,3,0,3,5,2,3,3,1,2,3,0,3,1,0,1,220,21.621621621,55,30,25,7,5,2,158,74,84,62,35,27,220,30.693069306,2,2,0,98,66,32,74,18,56,15.384615384,74.1366,9,0,0,0,8,0,2,0,1,1,11,0,12,5,1,0,7,2,3,0,2,2,1,3,1,1,2,1,3,6,2,4,1,2,0,0,0,1,0,4,0,0,0.0,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,122.07298584603208,23.082274534602472,Alto-medio
Orotina           ,20901,38714,55,62,117,6,1,5,0,0,0,0,0,0,0,0,0,111,54,57,6,1,5,0,0,0,0,0,0,0,0,0,0,6,1,5,117,2.752293577,107,51,56,10,4,6,2,2,0,2,2,0,0,0,0,3,0,3,1,0,1,1,0,1,1,0,1,117,9.009009009,23,8,15,3,1,2,91,46,45,26,9,17,117,12.871287128,2,2,0,53,34,19,46,14,32,15.384615384,97.557,0,0,0,0,1,3,1,1,0,0,1,0,13,5,8,0,2,1,1,0,0,2,0,0,0,0,1,0,3,1,2,0,1,1,0,0,0,1,0,4,0,0,20.13733046497351,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,82.87683895200558,11.533633333263227,Bajo-medio
Orotina           ,20901,38821,122,112,234,8,5,3,0,0,0,31,14,17,42,21,21,155,81,74,51,24,27,15,8,7,0,0,0,0,0,0,13,66,32,34,234,30.275229357,181,89,92,53,33,20,34,19,15,21,14,7,7,5,2,24,18,6,8,5,3,6,3,3,4,3,1,234,47.747747747,55,24,31,44,30,14,135,68,67,99,54,45,234,49.00990099,1,1,0,72,46,26,115,55,60,7.692307692,86.502,6,0,0,0,4,1,1,0,1,0,6,0,11,5,3,1,3,4,0,0,1,0,1,0,0,0,1,0,3,1,1,7,2,4,1,1,0,2,1,0,0,0,10.632019356269893,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,168.07950853130197,36.63750548242884,Alto
Orotina           ,20901,38964,18,25,43,4,1,3,0,0,0,2,0,2,1,0,1,36,17,19,7,1,6,0,0,0,0,0,0,0,0,0,0,7,1,6,43,3.211009174,33,14,19,10,4,6,6,2,4,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,43,9.009009009,8,5,3,9,3,6,26,10,16,17,8,9,43,8.415841584,0,0,0,16,8,8,19,5,14,0.0,123.8,0,0,0,0,1,0,3,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,42.70158911949264,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,86.05975227552472,12.471437858990388,Medio
Orotina           ,20901,39034,20,20,40,7,5,2,0,0,0,0,0,0,4,1,3,29,14,15,11,6,5,0,0,0,0,0,0,0,0,0,0,11,6,5,40,5.045871559,27,14,13,13,6,7,11,4,7,2,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,40,11.711711711,4,3,1,5,3,2,31,14,17,9,6,3,40,4.455445544,1,1,0,13,5,8,24,13,11,7.692307692,114.2799,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,34.5160158688396,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,86.14365576387168,12.496158944077644,Medio
Orotina           ,20901,39117,126,146,272,19,10,9,0,0,0,105,52,53,19,9,10,153,68,85,95,45,50,24,13,11,0,0,0,0,0,0,0,119,58,61,272,54.587155963,257,117,140,15,9,6,8,5,3,2,1,1,2,1,1,3,0,3,0,0,0,2,2,0,1,1,0,272,13.513513513,106,48,58,2,2,0,164,76,88,108,50,58,272,53.465346534,3,2,1,98,63,35,89,23,66,23.076923076,105.4214,1,1,0,0,7,1,0,0,2,0,12,0,16,13,2,0,10,11,1,0,3,1,0,0,0,0,3,0,4,1,1,0,0,3,0,1,1,0,0,3,0,0,26.89929959055367,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,194.26454206558577,44.35258926222164,Alto
Orotina           ,20901,39346,13,10,23,0,0,0,0,0,0,0,0,0,3,1,2,20,12,8,3,1,2,0,0,0,0,0,0,0,0,0,0,3,1,2,23,1.376146788,19,12,7,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3.603603603,9,6,3,0,0,0,14,7,7,9,6,3,23,4.455445544,1,1,0,7,6,1,6,0,6,7.692307692,152.3599,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.25796494341525,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,107.10777195944732,18.672966493566275,Medio
Orotina           ,20901,39366,97,90,187,3,1,2,1,1,0,9,5,4,18,9,9,160,83,77,23,12,11,4,2,2,0,0,0,0,0,0,0,27,14,13,187,12.3853211,168,84,84,19,13,6,9,5,4,1,1,0,0,0,0,5,3,2,0,0,0,4,3,1,3,2,1,187,17.117117117,46,27,19,15,8,7,126,62,64,61,35,26,187,30.198019801,0,0,0,69,49,20,79,25,54,0.0,94.3887,2,0,0,0,3,0,2,0,1,0,7,0,10,8,3,0,8,3,1,0,1,1,1,0,1,0,1,0,1,1,4,5,3,1,0,0,0,0,0,1,0,0,17.4131624698848,23.76853966601587,2.7223033890320734,0.008328073363978408,10.0,15.327719138905588,10.0,99.83592387691688,16.53040986413928,Medio
