DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Grecia            ,20301,111,30,32,62,0,0,0,0,0,0,0,0,0,0,0,0,62,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0,58,29,29,4,1,3,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,62,3.278688524,6,4,2,4,1,3,52,25,27,10,5,5,62,3.184713375,0,0,0,40,23,17,16,3,13,0.0,108.32,2,0,0,0,4,0,1,0,0,0,0,0,5,4,0,0,3,3,3,0,1,0,0,0,1,0,0,0,1,2,1,7,1,0,0,0,0,0,0,1,0,0,29.752465549880284,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,47.72928828501895,4.607349576628832,Bajo
Grecia            ,20301,204,29,31,60,5,4,1,0,0,0,0,0,0,0,0,0,55,25,30,5,4,1,0,0,0,0,0,0,0,0,0,0,5,4,1,60,1.128668171,57,28,29,3,1,2,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,60,2.459016393,12,4,8,8,4,4,40,21,19,20,8,12,60,6.369426751,1,1,0,27,17,10,22,8,14,3.846153846,101.5777,0,0,0,0,4,0,0,0,0,0,1,0,2,2,3,0,2,0,3,0,0,1,0,0,0,0,1,0,1,2,0,0,0,3,0,0,0,0,0,2,0,0,23.984930826024435,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,49.30161682316311,5.000915434856364,Bajo
Grecia            ,20301,410,17,18,35,0,0,0,0,0,0,0,0,0,1,1,0,34,16,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35,0.225733634,32,16,16,3,1,2,1,0,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35,2.459016393,5,2,3,3,1,2,27,14,13,8,3,5,35,2.5477707,1,1,0,17,10,7,13,4,9,3.846153846,133.3202,1,0,0,0,4,2,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,51.13827181826658,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,71.73036722740525,10.615003195570504,Bajo-medio
Grecia            ,20301,832,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0,35,18,17,5,2,3,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,40,4.098360655,12,6,6,3,1,2,25,13,12,15,7,8,40,4.777070063,0,0,0,15,9,6,15,7,8,0.0,104.7602,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,26.70732218485914,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,47.09617373899781,4.44887616371524,Bajo
Grecia            ,20301,1056,42,47,89,4,3,1,25,9,16,16,7,9,0,0,0,53,28,25,27,9,18,9,5,4,0,0,0,0,0,0,0,36,14,22,89,8.126410835,74,34,40,15,8,7,11,5,6,3,1,2,1,0,1,7,1,6,4,0,4,1,1,0,0,0,0,89,12.295081967,15,7,8,3,0,3,71,35,36,18,7,11,89,5.732484076,0,0,0,49,30,19,27,6,21,0.0,89.779,4,0,0,0,6,2,1,0,2,0,4,0,6,5,3,0,0,1,0,2,0,6,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,13.892023072534085,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,51.55942078667276,5.5660610345521,Bajo
Grecia            ,20301,2145,11,13,24,0,0,0,0,0,0,0,0,0,0,0,0,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0,21,11,10,3,0,3,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,24,2.459016393,2,0,2,5,2,3,17,9,8,7,2,5,24,2.229299363,0,0,0,16,8,8,6,3,3,0.0,114.28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,2,2,0,2,0,0,0,0,0,1,0,0,34.85080097758016,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,51.05253756971883,5.439184288718135,Bajo
Grecia            ,20301,2423,7,12,19,0,0,0,0,0,0,0,0,0,0,0,0,19,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,18,7,11,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.819672131,1,0,1,0,0,0,18,7,11,1,0,1,19,0.318471337,0,0,0,8,5,3,11,2,9,0.0,142.84,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,59.281750610987594,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,71.93331491512626,10.665802553946003,Bajo-medio
Grecia            ,20301,2582,151,152,303,2,1,1,8,5,3,21,11,10,8,5,3,272,134,138,23,12,11,8,5,3,0,0,0,0,0,0,0,31,17,14,303,6.997742663,273,136,137,30,15,15,18,11,7,6,3,3,2,2,0,12,4,8,3,2,1,3,2,1,1,1,0,303,24.590163934,63,26,37,13,7,6,227,118,109,76,33,43,303,24.203821656,4,4,0,145,93,52,106,33,73,15.384615384,90.6965,11,1,0,0,22,10,2,0,0,0,8,0,26,8,2,0,0,2,3,0,0,3,0,0,1,2,4,2,5,3,3,6,4,6,2,0,0,1,0,8,0,0,14.676875883761372,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,97.36664035690004,17.031958425470417,Medio
Grecia            ,20301,2590,18,19,37,0,0,0,4,3,1,14,7,7,1,0,1,18,8,10,19,10,9,0,0,0,0,0,0,0,0,0,0,19,10,9,37,4.288939051,30,16,14,7,2,5,3,1,2,1,1,0,1,0,1,5,2,3,2,1,1,0,0,0,0,0,0,37,5.737704918,11,5,6,3,1,2,23,12,11,14,6,8,37,4.458598726,1,1,0,16,9,7,11,4,7,3.846153846,133.32,0,0,0,0,3,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,51.13810073318512,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,80.9829181103238,12.930987444846961,Medio
Grecia            ,20301,2808,62,64,126,2,1,1,0,0,0,3,2,1,10,6,4,111,53,58,15,9,6,0,0,0,0,0,0,0,0,0,0,15,9,6,126,3.386004514,111,53,58,15,9,6,3,3,0,3,1,2,2,2,0,5,2,3,1,0,1,3,3,0,0,0,0,126,12.295081967,29,19,10,14,6,8,83,37,46,43,25,18,126,13.694267515,0,0,0,49,28,21,60,21,39,0.0,84.3406,0,0,0,0,4,4,2,0,0,0,3,1,6,5,3,0,0,2,1,0,1,0,0,0,2,0,1,1,0,0,1,3,1,1,0,0,3,1,0,3,0,0,9.239877537298685,6.988717805500997,9.859936698359668,0.0,0.0,4.885411232490257,1.6534841377790006,50.128652369437354,5.207928757236357,Bajo
