DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_LLUVIOSA_NORMALIZACION_BASE_100,SUMA_RIESGO_LLUVIOSO,RIESGO_LLUVIOSO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_LLUVIOSO
San Ramón         ,20201,336,149,69,80,28.936804686697755,25.517241379310345,35.699,90.1530460660081,34.48575897313899,Alto-medio
San Ramón         ,20201,752,11,5,6,32.72303594023162,1.7241379310344827,33.089,67.5361738712661,21.67431471632003,Medio
San Ramón         ,20201,838,82,31,51,24.317496506462405,13.96551724137931,33.799,72.08201374784171,24.24932923104646,Medio
San Ramón         ,20201,966,36,16,20,17.449250570655234,6.0344827586206895,31.645,55.128733329275924,14.646055834861729,Bajo-medio
San Ramón         ,20201,1158,48,23,25,18.38664512429096,8.103448275862068,30.877,57.367093400153024,15.913986476544274,Bajo-medio
San Ramón         ,20201,1190,50,29,21,17.094916011908666,8.448275862068966,31.652,57.195191873977635,15.816611967757416,Bajo-medio
San Ramón         ,20201,1394,40,21,19,15.32400385780506,6.724137931034482,33.606,55.654141788839546,14.943676174836295,Bajo-medio
San Ramón         ,20201,2276,73,27,46,21.334280791089693,12.413793103448276,31.379,65.12707389453797,20.30966757169268,Bajo-medio
San Ramón         ,20201,2697,47,19,28,10.252981671720082,7.931034482758621,32.339,50.523016154478704,12.037123514799095,Bajo
San Ramón         ,20201,3489,34,15,19,23.758557090210488,5.689655172413794,34.062,63.51021226262428,19.393787935910538,Bajo-medio
San Ramón         ,20201,3704,122,66,56,15.345178716568789,20.862068965517242,30.121,66.32824768208603,20.990078677588293,Bajo-medio
San Ramón         ,20201,4267,27,9,18,22.196795256231574,4.482758620689655,32.928,59.60755387692123,17.183106904009698,Bajo-medio
San Ramón         ,20201,4904,83,40,43,16.97745057641442,14.13793103448276,30.905,62.02038161089718,18.549865656014592,Bajo-medio
San Ramón         ,20201,5290,106,47,59,13.620553736014484,18.103448275862068,34.015,65.73900201187655,20.656297419399298,Bajo-medio
San Ramón         ,20201,5469,78,41,37,13.892385639249047,13.275862068965516,30.282,57.45024770821456,15.961089664521449,Bajo-medio
San Ramón         ,20201,5470,81,42,39,21.797085051813518,13.793103448275861,30.401,65.99118850008938,20.799149760264214,Bajo-medio
San Ramón         ,20201,6201,44,18,26,24.483430457288836,7.413793103448276,31.873,63.77022356073711,19.541072680822793,Bajo-medio
San Ramón         ,20201,6366,35,12,23,15.523874022227188,5.862068965517241,33.357,54.74294298774443,14.42752290012202,Bajo
San Ramón         ,20201,6615,104,43,61,17.508626893324312,17.75862068965517,33.13,68.39724758297947,22.16207437484579,Medio
San Ramón         ,20201,6880,99,40,59,18.97307750014391,16.896551724137932,34.32,70.18962922428184,23.177378227950175,Medio
San Ramón         ,20201,7459,66,32,34,18.8727334603089,11.206896551724139,31.29,61.36963001203304,18.18124404635532,Bajo-medio
San Ramón         ,20201,7499,10,6,4,28.98171914669646,1.5517241379310345,32.344,62.877443284627496,19.035352674869685,Bajo-medio
San Ramón         ,20201,7562,40,16,24,12.081654694656708,6.724137931034482,33.175,51.98079262569119,12.862888538319142,Bajo
