DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Orotina           ,20901,38559,22,11,11,17.860548484433618,3.0821917808219177,18.092,39.034740265255536,9.012208476963727,Bajo-medio
Orotina           ,20901,38569,28,13,15,27.427167188969975,4.10958904109589,15.335,46.87175623006587,12.625754291426949,Medio
Orotina           ,20901,38580,220,109,111,23.082274534602472,36.986301369863014,16.953,77.0215759044655,26.5274427887381,Alto-medio
Orotina           ,20901,38714,117,55,62,11.533633333263227,19.34931506849315,19.812,50.69494840175638,14.388578321891346,Medio
Orotina           ,20901,38821,234,122,112,36.63750548242884,39.38356164383562,15.581,91.60206712626446,33.250317064345694,Alto-medio
Orotina           ,20901,38964,43,18,25,12.471437858990388,6.678082191780822,16.186,35.33552005077121,7.306546298546677,Bajo-medio
Orotina           ,20901,39034,40,20,20,12.496158944077644,6.164383561643835,16.494,35.15454250572148,7.2230999136773955,Bajo-medio
Orotina           ,20901,39117,272,126,146,44.35258926222164,45.89041095890411,14.175,104.41800022112575,39.15957660921858,Alto-medio
Orotina           ,20901,39346,23,13,10,18.672966493566275,3.2534246575342465,12.408,34.33439115110052,6.844938824300486,Bajo-medio
Orotina           ,20901,39366,187,97,90,16.53040986413928,31.335616438356162,13.278,61.14402630249544,19.20651181631796,Medio
Orotina           ,20901,39466,38,21,17,7.176640526088997,5.821917808219178,16.62,29.618558334308176,4.670529838361831,Bajo
Orotina           ,20901,39560,27,13,14,10.097881656726264,3.9383561643835616,16.684,30.720237821109826,5.178499876484427,Bajo
Orotina           ,20901,39778,118,55,63,13.943500026793277,19.52054794520548,11.931,45.39504797199875,11.944863379748059,Medio
Orotina           ,20901,39791,80,45,35,16.73086315782132,13.013698630136986,32.248,61.99256178795831,19.597760458107867,Medio
Orotina           ,20901,39911,76,41,35,8.648264814154603,12.32876712328767,12.38,33.35703193744227,6.3942912421595315,Bajo-medio
Orotina           ,20901,39931,61,25,36,16.0786832392019,9.76027397260274,18.812,44.65095721180464,11.601772838124381,Bajo-medio
Orotina           ,20901,39955,112,61,51,5.063933162280399,18.493150684931507,15.283,38.84008384721191,8.922454942220611,Bajo-medio
Orotina           ,20901,40171,30,8,22,19.908314553141732,4.4520547945205475,25.038,49.39836934766228,13.790742636079292,Medio
Orotina           ,20901,40316,54,25,29,9.590492783789855,8.561643835616438,14.512,32.66413661940629,6.074806250985257,Bajo-medio
Orotina           ,20901,40343,183,83,100,24.998212959758582,30.65068493150685,11.912,67.56089789126544,22.1652475871349,Medio
Orotina           ,20901,40408,106,55,51,8.906983265935585,17.465753424657535,18.465,44.83773669059312,11.687894418944724,Medio
Orotina           ,20901,40443,45,14,31,6.02910215333167,7.02054794520548,15.181,28.230650098537147,4.0305834584196525,Bajo
Orotina           ,20901,40478,30,10,20,23.456755982063928,4.4520547945205475,19.234,47.142810776584476,12.750734006469195,Medio
Orotina           ,20901,40603,42,19,23,12.982318446450739,6.506849315068493,0.0,19.489167761519234,0.0,Bajo
Orotina           ,20901,40610,81,46,35,11.589769813630555,13.184931506849315,11.093,35.86770132047987,7.551928138819347,Bajo-medio
Orotina           ,20901,40769,24,13,11,7.120672071151037,3.4246575342465753,20.744,31.28932960539761,5.440900673470464,Bajo
Orotina           ,20901,40956,50,29,21,6.019612062003495,7.876712328767123,16.186,30.08232439077062,4.8843663163969415,Bajo
Orotina           ,20901,41006,85,30,55,17.983236089509916,13.86986301369863,16.239,48.09209910320855,13.18843846883011,Medio
Orotina           ,20901,41167,81,44,37,19.1836293149431,13.184931506849315,15.246,47.614560821792416,12.96825179755044,Medio
Orotina           ,20901,41242,56,30,26,1.018727936542649,8.904109589041095,21.487,31.409837525583743,5.496465303241995,Bajo
Orotina           ,20901,41296,97,45,52,5.608127351804995,15.924657534246576,21.393,42.925784886051574,10.806318386462609,Bajo-medio
Orotina           ,20901,41363,63,33,30,8.550444774381896,10.102739726027398,15.317,33.970184500409296,6.677007889348411,Bajo-medio
Orotina           ,20901,41508,113,57,56,19.306699683466437,18.664383561643834,4.75,42.72108324511027,10.71193313049802,Bajo-medio
