DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
Parrita           ,60901,38540,50,27,23,17.711352147076276,6.586021505376344,89.768,114.06537365245262,37.0638338893804,Alto-medio
Parrita           ,60901,38618,10,6,4,25.759996568990605,1.2096774193548387,20.209,47.178673988345444,12.036921218270649,Bajo
Parrita           ,60901,38652,20,8,12,13.440883121089866,2.553763440860215,77.126,93.12064656195008,29.226971576744564,Medio
Parrita           ,60901,38664,145,71,74,16.18259964363696,19.35483870967742,62.849,98.38643835331438,31.197266298543198,Medio
Parrita           ,60901,38674,61,33,28,13.855586147874519,8.064516129032258,77.897,99.81710227690678,31.732576027641223,Medio
Parrita           ,60901,38712,54,31,23,15.595851065785773,7.123655913978495,21.462,44.181506979764265,10.915474991125668,Bajo
Parrita           ,60901,38716,45,16,29,11.767589713782414,5.913978494623656,82.314,99.99556820840607,31.799352401790802,Medio
Parrita           ,60901,38736,42,24,18,27.461248083645295,5.510752688172043,21.166,54.13800077181733,14.64088380775882,Bajo-medio
Parrita           ,60901,38763,56,31,25,14.055811583922512,7.39247311827957,20.768,42.21628470220208,10.180150231990318,Bajo
Parrita           ,60901,38774,59,37,22,24.728404551276164,7.795698924731183,70.404,102.92810347600735,32.89661545133234,Medio
Parrita           ,60901,38805,29,12,17,15.616399772697248,3.763440860215054,82.928,102.3078406329123,32.66453247990111,Medio
Parrita           ,60901,38824,28,14,14,19.10327098958601,3.6290322580645165,76.088,98.82030324765051,31.359604982857704,Medio
Parrita           ,60901,38826,168,79,89,21.708322192718136,22.446236559139784,76.35,120.50455875185791,39.47317571615924,Alto
Parrita           ,60901,38834,8,5,3,23.01922594218851,0.9408602150537635,85.257,109.21708615724228,35.249756227357935,Alto-medio
Parrita           ,60901,38959,77,39,38,13.457053757281859,10.21505376344086,10.184,33.856107520722716,7.052033202945669,Bajo
Parrita           ,60901,38962,37,18,19,26.644544592055308,4.838709677419355,28.092,59.57525426947466,16.675334141530904,Bajo-medio
Parrita           ,60901,38974,62,30,32,8.023983390960021,8.198924731182796,90.863,107.08590812214283,34.45233601020162,Alto-medio
Parrita           ,60901,38984,42,24,18,12.374384641073272,5.510752688172043,64.229,82.11413732924531,25.108679797303058,Bajo-medio
Parrita           ,60901,39045,145,75,70,36.0489392256171,19.35483870967742,35.615,91.01877793529451,28.440518024250295,Medio
Parrita           ,60901,39047,100,49,51,15.477743695211077,13.306451612903224,62.167,90.95119530811431,28.415230717251788,Medio
Parrita           ,60901,39149,233,121,112,43.65126440621511,31.182795698924732,52.155,126.98906010513984,41.899473468915104,Alto
Parrita           ,60901,39160,12,5,7,20.327228424904785,1.478494623655914,10.103,31.908723048560702,6.323382793123951,Bajo
Parrita           ,60901,39205,27,23,4,22.348797696450088,3.494623655913978,46.465,72.30842135236406,21.439687326998783,Bajo-medio
Parrita           ,60901,39235,55,26,29,31.90674735146402,7.258064516129033,31.922,71.08681186759306,20.98259923553821,Bajo-medio
Parrita           ,60901,39241,102,53,49,15.815544311700814,13.5752688172043,82.271,111.66181312890512,36.16449665754461,Alto-medio
