DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Sarchí Norte      ,21201,38538,59,64,123,4,2,2,0,0,0,10,5,5,7,3,4,102,49,53,21,10,11,0,0,0,0,0,0,0,0,0,0,21,10,11,123,14.093959731,107,53,54,16,6,10,14,5,9,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,1,0,1,123,22.222222222,33,19,14,14,5,9,76,35,41,47,24,23,123,24.736842105,0,0,0,48,28,20,47,14,33,0.0,97.0066,4,0,0,0,6,5,0,0,0,0,2,0,4,3,1,0,0,1,0,0,1,0,0,0,4,0,0,0,3,3,1,4,0,2,0,0,1,1,1,1,0,0,18.617479489616112,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,92.83696802367355,16.34459067145363,Bajo-medio
Sarchí Norte      ,21201,38593,28,33,61,0,0,0,0,0,0,6,3,3,0,0,0,55,25,30,6,3,3,0,0,0,0,0,0,0,0,0,0,6,3,3,61,4.026845637,54,27,27,7,1,6,2,0,2,1,1,0,1,0,1,5,1,4,2,1,1,1,0,1,0,0,0,61,9.722222222,13,6,7,5,1,4,43,21,22,18,7,11,61,9.47368421,1,1,0,25,17,8,26,5,21,6.666666666,112.36,4,1,0,0,5,1,0,0,0,0,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,31.990624322236226,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,75.04650753329368,10.140447028906978,Bajo-medio
Sarchí Norte      ,21201,38786,36,39,75,20,10,10,0,0,0,33,19,14,0,0,0,31,13,18,35,17,18,9,6,3,0,0,0,0,0,0,0,44,23,21,75,29.530201342,69,33,36,6,3,3,5,2,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,75,8.333333333,27,12,15,3,2,1,45,22,23,30,14,16,75,15.789473684,2,0,2,23,21,2,29,6,23,13.333333333,162.7044,15,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75.84169006085828,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,155.99449622891575,38.36978655131292,Alto-medio
Sarchí Norte      ,21201,38982,9,13,22,4,3,1,7,1,6,0,0,0,11,2,9,7,4,3,8,4,4,7,1,6,0,0,0,0,0,0,0,15,5,10,22,10.067114093,20,8,12,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,22,2.777777777,9,2,7,1,1,0,12,6,6,10,3,7,22,5.263157894,1,1,0,4,2,2,11,4,7,6.666666666,180.92,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7078732524038,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,129.64905415846124,29.182227464808275,Alto-medio
Sarchí Norte      ,21201,39141,29,30,59,3,1,2,0,0,0,0,0,0,1,0,1,55,28,27,4,1,3,0,0,0,0,0,0,0,0,0,0,4,1,3,59,2.684563758,59,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0,10,5,5,5,2,3,44,22,22,15,7,8,59,7.894736842,2,1,1,30,20,10,17,3,14,13.333333333,91.427,0,0,0,0,2,0,0,0,0,0,2,0,6,2,2,0,1,1,0,0,1,1,0,0,0,1,1,0,2,2,1,1,1,1,0,0,1,1,0,0,0,0,13.75752671641362,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,50.836625125471066,1.6976308292635993,Bajo
Sarchí Norte      ,21201,39424,116,115,231,4,2,2,0,0,0,16,9,7,9,3,6,202,102,100,29,14,15,0,0,0,0,0,0,0,0,0,0,29,14,15,231,19.463087248,212,105,107,19,11,8,8,3,5,2,1,1,0,0,0,6,3,3,5,5,0,2,2,0,1,1,0,231,26.388888888,53,32,21,15,8,7,163,76,87,68,40,28,231,35.789473684,3,3,0,95,67,28,94,22,72,20.0,92.3138,7,4,0,0,16,2,0,0,0,0,6,0,20,5,2,0,0,1,1,0,4,1,0,0,2,0,3,0,4,2,0,3,0,4,0,0,1,3,1,3,0,0,14.529948775212812,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,129.33786307127028,29.073704461356115,Alto-medio
Sarchí Norte      ,21201,39521,86,71,157,7,5,2,5,1,4,18,11,7,23,14,9,113,61,52,35,19,16,9,6,3,0,0,0,0,0,0,0,44,25,19,157,29.530201342,147,78,69,10,8,2,2,1,1,4,3,1,3,3,0,3,3,0,0,0,0,6,5,1,3,3,0,157,13.888888888,45,23,22,13,5,8,99,58,41,58,28,30,157,30.526315789,1,1,0,61,43,18,57,24,33,6.666666666,103.8119,5,2,0,0,15,3,0,0,0,0,3,0,8,5,1,2,0,1,2,0,0,0,0,0,0,1,1,0,5,0,1,1,0,1,0,0,2,1,0,1,0,0,24.54504358157162,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,118.32358074262906,25.232646512158862,Medio
Sarchí Norte      ,21201,39550,25,28,53,12,7,5,0,0,0,8,4,4,11,4,7,38,18,20,7,3,4,0,0,0,8,4,4,0,0,0,0,15,7,8,53,10.067114093,46,21,25,7,4,3,4,1,3,3,2,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,53,9.722222222,12,9,3,7,3,4,34,13,21,19,12,7,53,10.0,0,0,0,17,12,5,26,5,21,0.0,114.2803,0,0,0,0,1,1,0,0,0,0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,33.66324732574557,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,76.61904811680301,10.688845855857059,Bajo-medio
Sarchí Norte      ,21201,39607,27,21,48,6,4,2,0,0,0,6,3,3,1,1,0,36,20,16,11,6,5,1,1,0,0,0,0,0,0,0,0,12,7,5,48,8.053691275,40,21,19,8,6,2,4,3,1,0,0,0,2,2,0,1,0,1,1,1,0,1,1,0,0,0,0,48,11.111111111,9,6,3,7,4,3,32,17,15,16,10,6,48,8.421052631,0,0,0,23,14,9,18,8,10,0.0,108.0577,2,0,0,0,3,0,0,0,2,0,1,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,28.24322758839346,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,68.99554708145091,8.030269620126486,Bajo
Sarchí Norte      ,21201,39845,79,82,161,3,1,2,0,0,0,5,3,2,3,0,3,150,75,75,11,4,7,0,0,0,0,0,0,0,0,0,0,11,4,7,161,7.382550335,147,72,75,14,7,7,9,5,4,2,1,1,0,0,0,4,1,3,0,0,0,1,1,0,0,0,0,161,19.444444444,35,22,13,9,7,2,117,50,67,44,29,15,161,23.157894736,2,1,1,66,38,28,72,25,47,13.333333333,112.9658,5,4,0,0,14,7,0,1,0,0,2,0,9,3,2,0,0,1,0,0,0,3,0,0,0,1,0,1,4,0,2,5,0,1,0,1,0,0,0,0,0,0,32.51828927850658,35.823254714562665,0.0,34.76670209730533,7.417003503152957,12.56811054628251,5.749460972904488,109.00297660256402,21.982232226842978,Medio
