DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Bratsi            ,70401,51,166,162,328,83,40,43,87,43,44,59,30,29,25,9,16,127,66,61,112,56,56,59,27,32,8,4,4,0,0,0,22,179,87,92,328,43.13253012,280,144,136,48,22,26,38,21,17,15,12,3,7,5,2,20,11,9,10,8,2,3,3,0,3,3,0,328,97.959183673,105,52,53,29,16,13,194,98,96,134,68,66,328,50.0,3,3,0,82,65,17,159,55,104,20.0,118.2139,39,2,0,0,1,0,0,0,0,0,3,0,5,1,2,0,2,3,0,0,0,1,0,0,0,0,3,0,3,0,2,4,4,6,0,0,1,0,0,0,0,0,32.86819687977804,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,273.7675776985522,68.20029491644107,Alto
Bratsi            ,70401,328,3,2,5,0,0,0,2,1,1,3,2,1,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,5,3,2,5,1.204819277,4,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.040816326,1,1,0,0,0,0,4,2,2,1,1,0,5,0.373134328,0,0,0,1,1,0,3,1,2,0.0,190.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,133.42643695677415,32.25699824104671,Medio
Bratsi            ,70401,1222,17,13,30,6,4,2,0,0,0,0,0,0,0,0,0,24,13,11,6,4,2,0,0,0,0,0,0,0,0,0,0,6,4,2,30,1.445783132,26,14,12,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8.163265306,5,5,0,1,1,0,24,11,13,6,6,0,30,2.23880597,0,0,0,19,10,9,7,3,4,0.0,133.3201,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,46.90891684520186,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,88.56443827897603,20.767223258426608,Bajo
Bratsi            ,70401,1357,7,5,12,6,4,2,0,0,0,5,2,3,5,3,2,1,1,0,6,3,3,5,3,2,0,0,0,0,0,0,0,11,6,5,12,2.650602409,10,6,4,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,4.081632653,5,3,2,1,1,0,6,3,3,6,4,2,12,2.23880597,0,0,0,4,4,0,3,0,3,0.0,180.92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91.15147064974417,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,129.93017870751834,31.36155840891638,Medio
Bratsi            ,70401,1583,179,187,366,80,39,41,141,68,73,83,41,42,29,15,14,162,79,83,111,54,57,57,29,28,36,17,19,0,0,0,0,204,100,104,366,49.156626506,337,159,178,29,20,9,10,8,2,4,2,2,2,1,1,8,6,2,2,2,0,7,4,3,2,2,0,366,59.183673469,131,70,61,20,10,10,215,99,116,151,80,71,366,56.343283582,2,2,0,81,68,13,174,54,120,13.333333333,152.0034,57,4,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,5,3,0,0,0,0,0,0,0,0,0,0,64.27443453528956,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,272.0990184510637,67.77295394047381,Alto
Bratsi            ,70401,1942,50,47,97,26,10,16,67,26,41,6,2,4,21,9,12,30,24,6,30,12,18,21,7,14,16,7,9,0,0,0,0,67,26,41,97,16.144578313,93,49,44,4,1,3,2,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,97,8.163265306,45,30,15,5,2,3,47,18,29,50,32,18,97,18.656716417,0,0,0,28,17,11,31,7,24,0.0,164.2572,15,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,75.66394177816402,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,148.43616883993815,36.101197050056996,Alto-medio
Bratsi            ,70401,2171,139,125,264,32,18,14,62,30,32,70,40,30,19,9,10,132,72,60,94,46,48,25,12,13,13,9,4,0,0,0,0,132,67,65,264,31.807228915,236,123,113,28,16,12,17,11,6,5,4,1,3,2,1,12,5,7,5,1,4,2,1,1,2,1,1,264,57.142857142,103,53,50,16,10,6,145,76,69,119,63,56,264,44.402985074,0,0,0,89,61,28,86,33,53,0.0,96.1802,22,6,0,0,5,1,4,0,1,0,7,0,3,3,3,0,2,1,0,0,0,0,0,0,0,0,2,1,3,1,6,11,2,0,1,0,0,0,0,4,0,0,12.388591717516277,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,175.5493298742904,43.04525055934529,Alto-medio
Bratsi            ,70401,2379,9,10,19,11,6,5,14,7,7,0,0,0,0,0,0,0,0,0,13,5,8,6,4,2,0,0,0,0,0,0,0,19,9,10,19,4.578313253,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,7,4,3,0,0,0,12,5,7,7,4,3,19,2.611940298,0,0,0,1,0,1,13,6,7,0.0,190.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,136.99792057677416,33.17170432542412,Alto-medio
Bratsi            ,70401,3335,44,49,93,2,1,1,0,0,0,14,6,8,5,1,4,74,37,37,17,6,11,2,1,1,0,0,0,0,0,0,0,19,7,12,93,4.578313253,86,40,46,7,4,3,5,2,3,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,93,14.285714285,36,15,21,1,1,0,56,28,28,37,16,21,93,13.805970149,1,1,0,26,22,4,36,9,27,6.666666666,117.5535,13,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,0,0,32.25437662947248,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,101.39870800824664,24.05425628418768,Bajo-medio
Bratsi            ,70401,3473,56,63,119,44,22,22,1,1,0,26,14,12,23,12,11,59,25,34,26,13,13,34,18,16,0,0,0,0,0,0,0,60,31,29,119,14.457831325,102,46,56,17,10,7,6,3,3,6,3,3,5,3,2,6,3,3,0,0,0,0,0,0,2,2,0,119,34.693877551,40,20,20,7,4,3,72,32,40,47,24,23,119,17.537313432,1,1,0,29,20,9,56,18,38,6.666666666,130.0206,15,3,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,43.842139262095856,13.759470000437348,10.0,6.1293238580616585,10.0,2.6699553034568613,9.80766702577416,147.00549526187,35.73478186638133,Alto-medio
